UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,BORD_RIV,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FED_NONFED,FEOW_ID,FRAME08,FRAME13,FRAME18,FRAMEEW,FRAMEWS,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MAJ_RIV_NM,MAJ_RIVER,MIS_BAS_NM,MIS_BASIN,MISS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_SF,STATECTY,STRAH_CAL,STRAH_CAT,STRAH_ORD,STRATUM,TNT_CAT,URBN_NRS08,URBN_NRS18,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,USFS,WGT_CAT,WGT_DSGN,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE
2014526,7/8/2021,NRS18_NE_10059,8/27/2019,1,2019,NRS_NE-10046,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,IA:NE,Burt,17246380,ArtificialPathStreamPer,312.38,Region_07,Target_Sampled,55800,Federal,143,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,756398,Missouri River,H10L,MS,H10230001,Blackbird-Soldier,41.93932856,-96.14472252,Missouri Region,H10,Missouri River,MajorRiver,Missouri Region,H10L,Mississippi_Basin,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,Missouri River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_OverRiver,NRS18_08_TSS,MajorRiver,NE,R10230001000213,None,PROB,NHDPlusV1,Nebraska,Include,F31021,9,RiversMajor,9,NE,Target,Non-Urban,Non-Urban,47,Western Corn Belt Plains,47d,Missouri Alluvial Plain,Not_Forest_Service,NE_RV_TPL_Include,222.5910206,100.6377989,-11916.11,497348.1,106.5576694
2014527,7/8/2021,NRS18_MO_RF003,8/27/2019,1,2019,NRS_MO-10171,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Shannon,7517341,StreamRiverPer,220.1,Region_07,Target_Sampled,46006,Federal,147,Exclude,Exclude,Exclude,Exclude,Exclude,Not_USFS,StreamRiver,48270,Current River,H11,MS,H11010008,Locust,37.334444,-91.476111,Arkansas-White-Red Region,H11,Current River,Additional,Arkansas-White-Red Region,H11,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Current River,Non Federal,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,MO,R11010008000424,None,HAND,None,Missouri,Include,F29203,5,RiversOther,5,None,Target,Non-Urban,Non-Urban,39,Ozark Highlands,39h,Current River Hills,Not_Forest_Service,NONE,0,0,396894.6689,-9104.848681,0
2014528,7/8/2021,NRS18_SD_11446,8/27/2019,1,2019,NRS_SD-10599,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Todd,20180511,StreamRiverPer,838.13,Region_08,Target_Sampled,46006,Federal,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1265754,Little White River,H10U,MS,H10140203,Little White,43.08799823,-101.1786875,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10U,Mississippi_Basin,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Little White River,Tribal Land,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_SPL,NRS18_18,SD_RO_SPL,SD,R10140203001581,None,PROB,NHDPlusv2,South Dakota,Include,F46121,5,RiversOther,5,SD,Target,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44a,Sand Hills,Not_Forest_Service,SD_RV_SPL_Include_18,118.0837514,0.47319577,-419196.1573,637170.3634,73.81854011
2014529,7/8/2021,NRS18_SD_10959,8/26/2019,1,2019,NRS_SD-10595,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Bennett,16077658,StreamRiverPer,840.24,Region_08,Target_Sampled,46006,Federal,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1267191,Bear-in-the-Lodge Creek,H10U,MS,H10140202,Middle White,43.36156081,-101.6937126,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10U,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Bear-in-the-Lodge Creek,Tribal Land,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverLS_SPL,NRS18_18,SD_LS_SPL,SD,R10140202000202,None,PROB,NHDPlusv2,South Dakota,Include,F46007,4,LargeStreams,4,SD,Target,Non-Urban,Non-Urban,25,High Plains,25a,Pine Ridge Escarpment,Not_Forest_Service,SD_LS_SPL_Include,186.0250731,1.960837435,-459008.784,670049.1083,115.6894087
2014530,7/8/2021,NRS18_ME_10026,8/27/2019,1,2019,NRS_ME-10322,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Hancock,1737074,ArtificialPathStreamPer,4.4,Region_01,Target_Sampled,55800,Federal,118,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,572044,Narramissic River,H01,NE,H01020005,Lower Penobscot,44.59358519,-68.72522043,New England Region,H01,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Narramissic River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_NAP,NRS18_18,ME_RO_NAP,ME,R01020005000004,None,PROB,NHDPlusv2,Maine,Include,F23009,5,RiversOther,5,ME,Target,Non-Urban,Non-Urban,82,Acadian Plains and Hills,82g,Downeast Coast,Not_Forest_Service,ME_RV_NAP_Include,1089.73434,103.0831892,2131147.699,1101627.496,116.8276144
2014531,7/8/2021,NRS18_SD_10020,8/27/2019,1,2019,NRS_SD-10380,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Butte,5453278,StreamRiverPer,829.88,Region_08,Target_Sampled,46006,Federal,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1254762,Dry Creek,H10U,MS,H10120202,Lower Belle Fourche,44.66903976,-103.356063,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10U,Mississippi_Basin,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Dry Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,SD_LargeStreams_NPL,SD,R10120202000447,None,PROB,NHDPlusV1,South Dakota,Include,F46019,3,LargeStreams,3,SD,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43g,Semiarid Pierre Shale Plains,Not_Forest_Service,SD_LS_NPL_Include,909.2627,232.7141176,-581510.5,824609,323.2140522
2014532,7/8/2021,NRS18_OR_10012,8/27/2019,1,2019,NRS_OR-10479,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Jackson,947100116,ArtificialPathStreamPer,301.385,Region_10,Target_Sampled,55800,Federal,123,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,1148698,Rogue River,H17,PN,H17100308,Middle Rogue,42.41324033,-123.157974,Pacific Northwest Region,H17,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Rogue River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,MajorRiver,OR,R17100308000039,None,PROB,NHDPlusV1,Oregon,Include,F41029,5,RiversOther,5,OR,Target,Urban,Non-Urban,78,Klamath Mountains/California High North Coast Range,78e,Inland Siskiyous,Not_Forest_Service,OR_RV_WMT_Include,301.9168069,140.1791966,-2190871,865535,185.1423351
2014533,7/8/2021,NRS18_MO_RF005,8/28/2019,1,2019,NRS_MO-10173,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Oregon,7571117,StreamRiverPer,160.17,Region_07,Target_Sampled,46006,Non-Federal,147,Exclude,Exclude,Exclude,Exclude,Exclude,East,StreamRiver,76865,Eleven Point River,H11,MS,H11010011,Mobile Bay,36.792402,-91.331138,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Eleven Point River,USFS,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,MO,R11010011000158,None,HAND,None,Missouri,Include,F29149,5,RiversOther,5,None,Target,Non-Urban,Non-Urban,39,Ozark Highlands,39h,Current River Hills,Forest_Service,NONE,0,0,412586.2397,-69153.15626,0
2014534,7/8/2021,NRS18_ND_10009,8/27/2019,1,2019,NRS_ND-10263,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Grant,16214516,StreamRiverPer,604.47,Region_08,Target_Sampled,46006,Federal,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1035898,Cannonball River,H10U,MS,H10130204,Upper Cannonball,46.22148963,-101.5025463,Missouri Region,H10,Cannonball River,Additional,Missouri Region,H10U,Mississippi_Basin,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Cannonball River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,Additional,ND,R10130204000047,None,PROB,NHDPlusV1,North Dakota,Include,F38037,5,RiversMajor,5,ND,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43a,Missouri Plateau,Not_Forest_Service,ND_RV_NPL_Include,121.7743856,70.85577869,-425192.2,986963.2,86.20786408
2014535,7/8/2021,NRS18_WI_10694,8/28/2019,1,2019,NRS_WI-10236,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Jefferson,13283886,ArtificialPathStreamPer,235.26,Region_05,Target_Sampled,55800,Federal,148,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,1578576,Crawfish River,H07,MS,H07090001,Upper Rock,43.02523342,-88.85448487,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Crawfish River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_TPL,NRS18_18,WI_RO_TPL,WI,R07090001012289,None,PROB,NHDPlusv2,Wisconsin,Include,F55055,5,RiversOther,5,WI,Target,Urban,Non-Urban,53,Southeastern Wisconsin Till Plains,53c,Southeastern Wisconsin Savannah and Till Plain,Not_Forest_Service,WI_RV_TPL_Include_18,227.7088774,35.59368224,578671.6945,640500.254,35.59368224
2014536,7/8/2021,NRS18_SC_RF003,8/28/2019,1,2019,NRS_SC-10105,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Saluda,9869430,StreamRiverPer,110.02,Region_04,Target_Sampled,46006,Federal,157,Exclude,Exclude,Exclude,Exclude,Exclude,Not_USFS,StreamRiver,1250741,Saluda River,H03N,SA,H03050109,Lower St. Francis,34.17106,-81.771542,South-Atlantic Region,H03,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Saluda River,Non Federal,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,SC,R03050109000062,None,HAND,None,South Carolina,Include,F45081,6,RiversOther,6,None,Target,Non-Urban,Non-Urban,45,Piedmont,45b,Southern Outer Piedmont,Not_Forest_Service,NONE,0,0,1296941.445,-275418.9673,0
2014537,7/8/2021,NRS18_NE_11433,8/28/2019,1,2019,NRS_NE-10248,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,NE:SD,Boyd,11757940,ArtificialPathStreamPer,375.48,Region_07,Target_Sampled,55800,Non-Federal,143,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,756398,Missouri River,H10U,MS,H10170101,Lewis and Clark Lake,42.976304,-98.48784517,Missouri Region,H10,Missouri River,MajorRiver,Missouri Region,H10U,Mississippi_Basin,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Missouri River,USACE,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRM_NPL,NRS18_18,NE_RM_NPL,NE,R10170101002007,None,PROB,NHDPlusv2,Nebraska,Include,F31015,9,RiversMajor,9,NE,Target,Non-Urban,Non-Urban,42,Northwestern Glaciated Plains,42h,Southern River Breaks,Not_Forest_Service,NE_RV_NPL_Include,117.5848334,22.18041919,-201785.4145,615910.3901,72.8785202
2014538,7/8/2021,NRS18_VA_RF015,8/28/2019,1,2019,NRS_VA-10158,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Bath,8521321,StreamRiverPer,374.66,Region_03,Target_Sampled,46006,Non-Federal,157,Exclude,Exclude,Exclude,Exclude,Exclude,East,StreamRiver,1482763,Cowpasture River,H02,MA,H02080201,Upper James,37.95882,-79.6971,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Cowpasture River,USFS,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,VA,R02080201000080,None,HAND,None,Virginia,Include,F51017,4,LargeStreams,4,None,Target,Non-Urban,Non-Urban,67,Ridge and Valley,67g,Southern Shale Valleys,Forest_Service,NONE,0,0,1411890.4,172825.3918,0
2014539,7/8/2021,NRS18_MO_RF004,8/28/2019,1,2019,NRS_MO-10172,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Texas,7520035,StreamRiverPer,261.59,Region_07,Target_Sampled,46006,Federal,147,Exclude,Exclude,Exclude,Exclude,Exclude,Not_USFS,StreamRiver,750476,Jacks Fork,H11,MS,H11010008,Locust,37.050222,-91.67655,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Jacks Fork,Non Federal,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,MO,R11010008000635,None,HAND,None,Missouri,Include,F29215,5,RiversOther,5,None,Target,Non-Urban,Non-Urban,39,Ozark Highlands,39h,Current River Hills,Not_Forest_Service,NONE,0,0,380770.4124,-41739.80585,0
2014540,7/8/2021,NRS18_ND_10043,8/27/2019,1,2019,NRS_ND-10443,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Sioux,16203716,StreamRiverPer,506.29,Region_08,Target_Sampled,46006,Federal,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1035898,Cannonball River,H10U,MS,H10130206,Lower Cannonball,46.39273883,-100.8437704,Missouri Region,H10,Cannonball River,Additional,Missouri Region,H10U,Mississippi_Basin,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Cannonball River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRM_NPL,NRS18_18,ND_RM_NPL,ND,R10130206000057,None,PROB,NHDPlusv2,North Dakota,Include,F38085,6,RiversMajor,6,ND,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43a,Missouri Plateau,Not_Forest_Service,ND_RV_NPL_Include,122.7571052,70.85577869,-373366.8967,1003158.176,86.20786408
2014541,7/8/2021,NRS18_IN_10012,8/28/2019,1,2019,NRS_IN-10056,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Parke,10209551,StreamRiverPer,181.145,Region_05,Target_Sampled,46006,Federal,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,441719,Raccoon Creek,H05,MS,H05120108,Middle Wabash-Little Vermilion,39.70521964,-87.07881596,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Raccoon Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,IN_LargeStreams_TPL,IN,R05120108000045,None,PROB,NHDPlusV1,Indiana,Include,F18121,3,LargeStreams,3,IN,Target,Non-Urban,Non-Urban,72,Interior River Valleys and Hills,72b,Glaciated Wabash Lowlands,Not_Forest_Service,IN_LS_TPL_Include,2456.753,462.976825,756922,282713.9,757.5984409
2014542,7/8/2021,NRS18_FL_10334,8/28/2019,1,2019,NRS_FL-10211,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Santa Rosa,792120,StreamRiverPer,8.28,Region_04,Target_Sampled,46006,Federal,154,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,309999,Blackwater River,H03W,SA,H03140104,Blackwater,30.70892116,-86.83567095,South-Atlantic Region,H03,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Blackwater River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_CPL,NRS18_18,FL_RO_CPL,FL,R03140104000024,None,PROB,NHDPlusv2,Florida,Include,F12113,5,RiversOther,5,FL,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65f,Southern Pine Plains and Hills,Not_Forest_Service,FL_RV_CPL_Include,1158.847677,178.0024505,874334.4861,-716490.4501,186.093471
2014543,7/8/2021,NRS18_UT_10002,8/28/2019,2,2019,NRS_UT-10241,2018-19,WMTNS,West,XER,Xeric,Not_Border,San Juan,1400514,ArtificialPathStreamPer,1357.11,Region_08,Target_Sampled,55800,Federal,130,Include,Include,Include,Include,Exclude,Not_USFS,ArtificialPath,1454998,San Juan River,H14,CO,H14080201,Lower San Juan-Four Corners,37.22371788,-109.2086919,Upper Colorado Region,H14,San Juan River,Additional,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,San Juan River,Tribal Land,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseRiver,NRS18_08_TSS,Additional,UT,R14080201000022,None,PROB,NHDPlusV1,Utah,Include,F49037,7,RiversMajor,7,UT,Target,Non-Urban,Non-Urban,20,Colorado Plateaus,20d,Arid Canyonlands,Not_Forest_Service,UT_RV_XER_Include,141.4211262,143.5624755,-1157267,49592.63,215.3437132
2014544,7/8/2021,NRS18_NC_10155,8/28/2019,1,2019,NRS_NC-10270,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Harnett,8848815,StreamRiverPer,73.73,Region_04,Target_Sampled,46006,Federal,157,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,981334,Big Branch,H03N,SA,H03030004,Upper Cape Fear,35.35452808,-79.05784611,South-Atlantic Region,H03,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Big Branch,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_CPL,NRS18_18,NC_SS_CPL,NC,R03030004001640,None,PROB,NHDPlusv2,North Carolina,Include,F37085,2,SmallStreams,2,NC,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65c,Sand Hills,Not_Forest_Service,NC_SS_CPL_Include_18,13470.8387,190.2362426,1518409.939,-104604.2881,7926.51011
2014545,7/8/2021,NRS18_DE_10007,8/28/2019,1,2019,NRS_DE-10068,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,New Castle,4652074,ArtificialPathStreamPer,39.99,Region_03,Target_Sampled,55800,Federal,118,Include,Include,Include,Exclude,Include,Not_USFS,ArtificialPath,214553,Rocky Run,H02,MA,H02040205,Brandywine-Christina,39.81091381,-75.56714584,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Rocky Run,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseSS,NRS18_13_TSS,DE_SmallStreams_SAP,DE,R02040205000829,None,PROB,NHDPlusV1,Delaware,Include,F10003,1,SmallStreams,1,DE,Target,Urban,Non-Urban,64,Northern Piedmont,64c,Piedmont Uplands,Not_Forest_Service,DE_SS_SAP_Include,94.86274,19.04864214,1720311,444659.6,19.04864214
2014546,7/8/2021,NRS18_MI_10011,8/29/2019,1,2019,NRS_MI-10056,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Ionia,12242722,ArtificialPathStreamPer,220.935,Region_05,Target_Sampled,55800,Federal,116,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,627109,Grand River,H04,GL,H04050004,Upper Grand,42.82315921,-84.93878071,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Grand River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,MI_Rivers_MI_6th+,MI,R04050004000005,None,PROB,NHDPlusV1,Michigan,Include,F26067,6,RiversOther,6,MI,Target,Non-Urban,Non-Urban,56,Southern Michigan/Northern Indiana Drift Plains,56g,Lansing Loamy Plain,Not_Forest_Service,MI_RV_UMW_Include,58.92196117,76.55117422,897224,648432.9,84.4025767
2014547,7/8/2021,NRS18_WI_10071,8/29/2019,1,2019,NRS_WI-10074,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Jefferson,13296190,ArtificialPathStreamPer,236.46,Region_05,Target_Sampled,55800,Federal,148,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,416824,Rock River,H07,MS,H07090002,Middle Rock,42.89686706,-88.89542253,Upper Mississippi Region,H07,Rock River,Additional,Upper Mississippi Region,H07,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Rock River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_OverRiver,NRS18_08_TSS,Additional,WI,R07090002007244,None,PROB,NHDPlusV1,Wisconsin,Include,F55055,6,RiversMajor,6,WI,Target,Non-Urban,Non-Urban,53,Southeastern Wisconsin Till Plains,53c,Southeastern Wisconsin Savannah and Till Plain,Not_Forest_Service,WI_RV_TPL_Include_18,467.4711253,35.59368224,576433.7,625951,35.59368224
2014548,7/8/2021,NRS18_NE_10014,8/29/2019,1,2019,NRS_NE-10118,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,MO:NE,Holt,3702546,ArtificialPathStreamPer,256.79,Region_07,Target_Sampled,55800,Federal,143,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,756398,Missouri River,H10L,MS,H10240005,Tarkio-Wolf,40.01724473,-95.33154776,Missouri Region,H10,Missouri River,MajorRiver,Missouri Region,H10L,Mississippi_Basin,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,Missouri River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseRiver,NRS18_13_TSS,MajorRiver,NE,R10240005000038,None,PROB,NHDPlusV1,Nebraska,Include,F31089,9,RiversMajor,9,NE,Target,Non-Urban,Non-Urban,47,Western Corn Belt Plains,47d,Missouri Alluvial Plain,Not_Forest_Service,NE_RV_TPL_Include,330.6225,100.6377989,56552.13,282322.4,106.5576694
2014549,7/8/2021,NRS18_VA_RF003,8/29/2019,1,2019,NRS_VA-10150,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Alleghany,8521503,StreamRiverPer,426.38,Region_03,Target_Sampled,46006,Federal,157,Exclude,Exclude,Exclude,Exclude,Exclude,Not_USFS,StreamRiver,1484390,Jackson River,H02,MA,H02080201,Upper James,37.9393,-79.9527,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Jackson River,Non Federal,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,VA,R02080201000199,None,HAND,None,Virginia,Include,F51005,5,RiversOther,5,None,Target,Non-Urban,Non-Urban,67,Ridge and Valley,67g,Southern Shale Valleys,Not_Forest_Service,NONE,0,0,1390334.69,166900.7531,0
2014550,7/8/2021,NRS18_IN_10650,8/29/2019,1,2019,NRS_IN-10110,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Tippecanoe,10204973,StreamRiverPer,213.24,Region_05,Target_Sampled,46006,Federal,150,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,445586,Wea Creek,H05,MS,H05120108,Middle Wabash-Little Vermilion,40.27550001,-86.880289,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Wea Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverLS_TPL,NRS18_18,IN_LS_TPL,IN,R05120108000202,None,PROB,NHDPlusv2,Indiana,Include,F18157,3,LargeStreams,3,IN,Target,Non-Urban,Non-Urban,55,Eastern Corn Belt Plains,55b,Loamy High Lime Till Plains,Not_Forest_Service,IN_LS_TPL_Include,2421.613437,462.976825,767592.4792,347916.6491,757.5984409
2014551,7/8/2021,NRS18_ME_10007,8/29/2019,1,2019,NRS_ME-10288,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Penobscot,1713412,ArtificialPathStreamPer,104.77,Region_01,Target_Sampled,55800,Federal,118,Include,Include,Include,Exclude,Include,Not_USFS,ArtificialPath,565563,East Branch Penobscot River,H01,NE,H01020002,East Branch Penobscot,45.89866594,-68.61411606,New England Region,H01,Penobscot River,MajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,East Branch Penobscot River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseRiver,NRS18_13_TSS,MajorRiver,ME,R01020002000022,None,PROB,NHDPlusV1,Maine,Include,F23019,5,RiversMajor,5,ME,Target,Non-Urban,Non-Urban,82,Acadian Plains and Hills,82b,Aroostook Hills,Not_Forest_Service,ME_RV_NAP_Include,123.077,103.0831892,2098340,1243276,116.8276144
