"","SITE_ID","VISIT_ID","DATE_COL","NTL_PPM","PTL_PPB","VISIT_NO","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","ECO_REG","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PTL_COND","NTL_COND","CHLA_COND","tn.tp","TN_mol","TP_mol"
"1160","NLA06608-IN:646",8822,"7/31/2007",2.089,4,1,"REF_Lake",-85.392434,41.56235,"Region_5",0,"NO","UMW","NATURAL",37.48159837,273.54,4050001,"NLA_IN-10001","1: OLIGOTROPHIC (<= 10 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",1154.85451584604,0.000149139715856358,1.29141561824433e-07
"1161","NLA06608-MI:7007",8823,"8/1/2007",0.828,9,1,"REF_Lake",-84.056809,42.398646,"Region_5",0,"YES","UMW","NATURAL",9.961267295,274.96,4090005,"NLA_MI-10002","1: OLIGOTROPHIC (<= 10 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",203.440144486043,5.91133004926108e-05,2.90568514104975e-07
"1162","NLA06608-MN:03-0029",8824,"8/8/2007",0.779,9,1,"REF_Lake",-95.181199,47.062841,"Region_5",0,"NO","UMW","NATURAL",36.10558732,453.21,7010106,"NLA_MN-10002","1: OLIGOTROPHIC (<= 10 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",191.400812264043,5.56150496180481e-05,2.90568514104975e-07
"1163","NLA06608-MN:06-0002",8825,"9/6/2007",2.475,271,1,"REF_Lake",-96.135669,45.33182,"Region_5",0,"NO","TPL","NATURAL",780.2113195,330.31,7020002,"NLA_MN-10003","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE",20.1955060806576,0.000176697365602913,8.74934081360536e-06
"1164","NLA06608-MN:11-0102",8826,"8/11/2007",0.447,9,1,"REF_Lake",-94.040807,46.928377,"Region_5",0,"NO","UMW","NATURAL",140.0369332,408.63,7010102,"NLA_MN-10004","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",109.828193943552,3.19126151210109e-05,2.90568514104975e-07
"1165","NLA06608-MN:15-0010",8827,"8/9/2007",0.529,9,1,"REF_Lake",-95.21841,47.189468,"Region_5",0,"NO","UMW","NATURAL",113.0399482,448.04,7010101,"NLA_MN-10005","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",129.975647866083,3.77668308702792e-05,2.90568514104975e-07
"1166","NLA06608-MN:22-0074",8828,"9/11/2007",1.175,62,1,"REF_Lake",-94.078777,43.8192,"Region_5",0,"NO","TPL","NATURAL",79.38929403,314.26,7020011,"NLA_MN-10006","3: EUTROPHIC (>25-50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",41.9078137747371,8.38866281145142e-05,2.00169420827872e-06
"1167","NLA06608-MN:49-0140",8829,"9/24/2007",0.595,7,1,"REF_Lake",-94.636969,45.813111,"Region_5",0,"NO","UMW","NATURAL",92.72639793,369.58,7010201,"NLA_MN-10007","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",187.961003057757,4.24787606196902e-05,2.25997733192758e-07
"1168","NLA06608-MN:51-0063",8830,"9/5/2007",1.174,140,1,"REF_Lake",-95.767078,44.15457,"Region_5",0,"NO","TPL","NATURAL",474.8156171,464.73,7100001,"NLA_MN-10008","4: HYPEREUTROPHIC (>50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",18.5433796293955,8.38152352395231e-05,4.51995466385517e-06
"1169","NLA06608-MN:56-0306",8831,"9/17/2007",0.54,8,1,"REF_Lake",-95.748497,46.292544,"Region_5",0,"NO","UMW","NATURAL",76.67275146,406.1,9020103,"NLA_MN-10009","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",149.263149487042,3.8552152495181e-05,2.58283123648867e-07
"1170","NLA06608-MN:61-0037",8832,"9/25/2007",0.835,19,1,"REF_Lake",-95.364908,45.490155,"Region_5",0,"NO","UMW","NATURAL",69.94911021,361.38,7020005,"NLA_MN-10010","2: MESOTROPHIC (>10-25 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",97.181075884351,5.96130506175484e-05,6.13422418666058e-07
"1171","NLA06608-MN:74-0023",8833,"9/12/2007",0.88,34,1,"REF_Lake",-93.349755,43.891574,"Region_5",0,"NO","TPL","NATURAL",38.52653487,366.72,7040002,"NLA_MN-10011","3: EUTROPHIC (>25-50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",57.2338002390401,6.28257299921468e-05,1.09770327550768e-06
"1172","NLA06608-MN:75-0200",8834,"9/7/2007",2.647,446,1,"REF_Lake",-96.074082,45.528235,"Region_5",0,"NO","TPL","NATURAL",178.9524113,345.85,7020002,"NLA_MN-10012","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",13.1240510444179,0.000188976940101378,1.43992841434243e-05
"1173","NLA06608-MN:77-0019",8835,"9/16/2007",1.065,17,1,"REF_Lake",-94.670256,45.768831,"Region_5",0,"NO","UMW","NATURAL",49.24546282,369.58,7010201,"NLA_MN-10013","2: MESOTROPHIC (>10-25 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",138.531811942222,7.60334118654958e-05,5.48851637753842e-07
"1174","NLA06608-MN:87-0030",8836,"9/8/2007",1.987,82,1,"REF_Lake",-95.532331,44.684008,"Region_5",0,"NO","TPL","NATURAL",190.0636248,314.42,7020004,"NLA_MN-10014","3: EUTROPHIC (>25-50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",53.5837178014007,0.000141857642607268,2.64740201740088e-06
"1175","NLA06608-NELP-0253",8837,"8/8/2007",0.183,4,1,"REF_Lake",-68.094876,45.152049,"Region_1",0,"NO","NAP","NATURAL",476.1450065,157.69,1020005,"NLA_ME-10016","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",101.16724576344,1.30648961233669e-05,1.29141561824433e-07
"1176","NLA06608-NELP-0955",8838,"8/29/2007",0.118,1,1,"REF_Lake",-68.856993,46.965959,"Region_1",0,"NO","NAP","NATURAL",102.984612,344.87,1010003,"NLA_ME-10017","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",260.934098362533,8.42435924894696e-06,3.22853904561083e-08
"1177","NLA06608-NELP-1041",8839,"8/1/2007",0.286,9,1,"REF_Lake",-69.111684,44.36243,"Region_1",0,"NO","NAP","NATURAL",144.5621381,69.58,1050002,"NLA_ME-10018","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",70.2703880712659,2.04183622474477e-05,2.90568514104975e-07
"1178","NLA06608-NELP-1330",8840,"8/28/2007",0.168,1,1,"REF_Lake",-68.843,46.9518,"Region_1",0,"NO","NAP","NATURAL",12.45464278,379.87,1010003,"NLA_ME-10019","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",371.499394278861,1.19940029985008e-05,3.22853904561083e-08
"1179","NLA06608-NELP-2155",8841,"8/29/2007",0.146,1,1,"REF_Lake",-68.84294,46.961173,"Region_1",0,"NO","NAP","NATURAL",21.14626623,344.87,1010003,"NLA_ME-10020","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",322.850664075676,1.04233597486971e-05,3.22853904561083e-08
"1180","NLA06608-NELP-3355",8842,"8/29/2007",0.216,4,1,"REF_Lake",-68.853062,46.944789,"Region_1",0,"NO","NAP","NATURAL",6.690784749,379.87,1010003,"NLA_ME-10021","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",119.410519589634,1.54208609980724e-05,1.29141561824433e-07
"1181","NLA06608-NELP-3586",8843,"8/30/2007",0.138,3,1,"REF_Lake",-69.077222,45.752816,"Region_1",0,"NO","NAP","NATURAL",87.42549833,193.05,1020001,"NLA_ME-10022","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",101.720072243021,9.85221674876847e-06,9.6856171368325e-08
"1182","NLA06608-NH250L",8845,"7/26/2007",0.292,12,1,"REF_Lake",-71.127398,43.840363,"Region_1",0,"NO","NAP","NATURAL",7.560866825,215.29,1060002,"NLA_NH-10002","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",53.8084440126127,2.08467194973942e-05,3.874246854733e-07
"1183","NLA06608-NH4912",8846,"8/9/2007",0.177,4,1,"REF_Lake",-72.01599,43.023373,"Region_1",0,"NO","NAP","NATURAL",42.2153389,352.85,1070003,"NLA_NH-10003","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",97.8502868859499,1.26365388734204e-05,1.29141561824433e-07
"1184","NLA06608-NV:2",8847,"9/21/2007",0.124,11,1,"REF_Lake",-115.394285,40.592943,"Region_9",0,"NO","XER","NATURAL",4.379883508,2968.8,16040101,"NLA_NV-10001","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",24.9274485338629,8.85271649889341e-06,3.55139295017192e-07
"1185","NLA06608-NV:3",8848,"9/20/2007",0.223,7,1,"REF_Lake",-115.087017,41.026475,"Region_9",0,"NO","XER","MAN-MADE",4.826142699,2554,16040101,"NLA_NV-10002","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",70.4458885409744,1.59206111230099e-05,2.25997733192758e-07
"1186","NLA06608-NV:4",8849,"9/17/2007",3.225,154,1,"REF_Lake",-115.126627,37.301656,"Region_9",0,"NO","XER","MAN-MADE",185.0144512,1021.03,15010011,"NLA_NV-10003","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE",46.3081921207995,0.00023024202184622,4.97195013024068e-06
"1187","NLA06608-OH:19",8850,"9/6/2007",0.5,17,1,"REF_Lake",-84.269652,39.707435,"Region_5",0,"YES","TPL","NATURAL",4.793566755,251.26,5080002,"NLA_OH-10001","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",65.0384093625456,3.56964374955379e-05,5.48851637753842e-07
"1188","NLA06608-OH:22",8851,"9/5/2007",0.244,3,1,"REF_Lake",-83.032824,40.080755,"Region_5",0,"YES","TPL","NATURAL",13.04385988,226.6,5060001,"NLA_OH-10002","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",179.852881357226,1.74198614978225e-05,9.6856171368325e-08
"1189","NLA06608-R10BULLTR",8853,"8/16/2007",0.088,3,1,"REF_Lake",-115.253959,44.299985,"Region_10",0,"NO","WMT","NATURAL",27.93847918,2117.46,17050120,"NLA_ID-10001","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",64.8649736042455,6.28257299921468e-06,9.6856171368325e-08
"1190","NLA06608-R10CAPEHO",8854,"8/14/2007",0.318,10,1,"REF_Lake",-115.130707,44.412769,"Region_10",0,"NO","WMT","NATURAL",13.49877778,1999.29,17060205,"NLA_ID-10002","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",70.3195282027843,2.27029342471621e-05,3.22853904561083e-07
"1191","NLA06608-R10CHARLT",8855,"8/8/2007",0.136,1,1,"REF_Lake",-121.972108,43.7447,"Region_10",0,"NO","WMT","NATURAL",52.43259047,1736.26,17070301,"NLA_OR-10001","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",300.737604892411,9.70943099878632e-06,3.22853904561083e-08
"1192","NLA06608-R10COUNCI",8856,"8/22/2007",0.039,1,1,"REF_Lake",-121.629648,46.266753,"Region_10",0,"NO","WMT","NATURAL",18.61505305,1289.66,17080004,"NLA_WA-10001","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",86.2409308147355,2.78432212465196e-06,3.22853904561083e-08
"1193","NLA06608-R10DEERLA",8857,"8/9/2007",0.191,4,1,"REF_Lake",-121.893625,43.819275,"Region_10",0,"NO","WMT","NATURAL",20.91089571,1493.6,17070301,"NLA_OR-10002","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",105.589857600093,1.36360391232955e-05,1.29141561824433e-07
"1194","NLA06608-R10FISHLA",8858,"8/12/2007",0.279,13,1,"REF_Lake",-118.647249,42.736902,"Region_10",0,"NO","XER","NATURAL",6.973457668,2248.4,17120003,"NLA_OR-10003","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",47.4580270163929,1.99186121225102e-05,4.19710075929408e-07
"1195","NLA06608-R10FOURMI",8859,"8/7/2007",0.143,4,1,"REF_Lake",-122.258622,42.46935,"Region_10",0,"NO","WMT","NATURAL",264.5662622,1752.07,18010203,"NLA_OR-10004","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",79.0541865801742,1.02091811237239e-05,1.29141561824433e-07
"1196","NLA06608-R10RAINYL",8860,"8/19/2007",0.056,3,1,"REF_Lake",-120.737873,48.501411,"Region_10",0,"NO","WMT","NATURAL",21.95987131,1465.07,17020009,"NLA_WA-10002","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",41.2777104754289,3.99800099950025e-06,9.6856171368325e-08
"1197","NLA06608-R10SQUAWL",8861,"8/24/2007",0.15,4,1,"REF_Lake",-123.020334,42.040047,"Region_10",0,"NO","WMT","NATURAL",17.84030853,921.21,17100309,"NLA_OR-10005","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",82.9239719372457,1.07089312486614e-05,1.29141561824433e-07
"1198","NLA06608-R10ULAKE",8862,"8/21/2007",0.312,10,1,"REF_Lake",-123.074122,47.427764,"Region_10",0,"NO","WMT","NATURAL",6.473335878,144.98,17110018,"NLA_WA-10003","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",68.9927446517884,2.22745769972157e-05,3.22853904561083e-07
"1199","NLA06608-R10YELLOW",8863,"8/15/2007",0.036,3,1,"REF_Lake",-114.875721,44.000621,"Region_10",0,"NO","WMT","NATURAL",79.10293359,2156.95,17060201,"NLA_ID-10003","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",26.5356710199186,2.57014349967873e-06,9.6856171368325e-08
"1200","NLA06608-R31",8864,"7/30/2007",1.103,8,1,"REF_Lake",-76.98388,39.39897,"Region_3",0,"YES","SAP","MAN-MADE",113.8823289,162.29,2060003,"NLA_MD-10001","1: OLIGOTROPHIC (<= 10 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",304.883803489273,7.87463411151567e-05,2.58283123648867e-07
"1201","NLA06608-R314",8865,"8/15/2007",0.23,11,1,"REF_Lake",-78.637447,37.394115,"Region_3",0,"NO","SAP","MAN-MADE",46.65277974,135.78,2080207,"NLA_VA-10001","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",46.2363964741006,1.64203612479475e-05,3.55139295017192e-07
"1202","NLA06608-R315",8866,"8/28/2007",0.101,4,1,"REF_Lake",-79.227717,38.328785,"Region_3",0,"NO","SAP","MAN-MADE",20.08470786,614.39,2070005,"NLA_VA-10002","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",55.8354744377454,7.21068037409867e-06,1.29141561824433e-07
"1203","NLA06608-R318",8867,"8/16/2007",0.235,8,1,"REF_Lake",-79.819212,37.315287,"Region_3",0,"NO","SAP","MAN-MADE",28.37747539,586.51,3010101,"NLA_VA-10003","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",64.9571113508424,1.67773256229028e-05,2.58283123648867e-07
"1204","NLA06608-R319",8868,"9/18/2007",0.531,37,1,"REF_Lake",-77.1802,37.344722,"Region_3",0,"NO","CPL","MAN-MADE",27.00536224,8.65,2080206,"NLA_VA-10004","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",31.735228179227,3.79096166202613e-05,1.19455944687601e-06
"1205","NLA06608-R32",8869,"8/1/2007",0.505,3,1,"REF_Lake",-79.142764,39.510833,"Region_3",0,"YES","SAP","MAN-MADE",132.0577177,449.87,2070002,"NLA_MD-10002","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",372.236496251636,3.60534018704933e-05,9.6856171368325e-08
"1206","NLA06608-R322",8870,"9/4/2007",0.219,7,1,"REF_Lake",-80.079728,36.807826,"Region_3",0,"NO","SAP","MAN-MADE",1170.62307,296.72,3010103,"NLA_VA-10005","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",69.1822851590735,1.56350396230456e-05,2.25997733192758e-07
"1207","NLA06608-R323",8871,"9/19/2007",0.629,26,1,"REF_Lake",-76.649661,36.841537,"Region_3",0,"NO","CPL","MAN-MADE",259.1218849,9.04,2080208,"NLA_VA-10006","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",53.4965931779769,4.49061183693867e-05,8.39420151858817e-07
"1208","NLA06608-R324",8872,"9/20/2007",0.366,6,1,"REF_Lake",-76.830652,37.357963,"Region_3",0,"YES","CPL","MAN-MADE",359.8780203,18.13,2080206,"NLA_VA-10007","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",134.88966101792,2.61297922467338e-05,1.9371234273665e-07
"1209","NLA06608-R326",8873,"9/18/2007",0.74,31,1,"REF_Lake",-76.906472,37.43234,"Region_3",0,"NO","CPL","MAN-MADE",433.2759339,0,2080206,"NLA_VA-10008","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",52.7860122439241,5.28307274933962e-05,1.00084710413936e-06
"1210","NLA06608-R328",8874,"9/6/2007",0.277,9,1,"REF_Lake",-80.87554,37.042659,"Region_3",0,"YES","SAP","MAN-MADE",73.70344605,657.7,5050001,"NLA_VA-10009","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",68.0590821529394,1.9775826372528e-05,2.90568514104975e-07
"1211","NLA06608-R333",8875,"9/17/2007",0.366,22,1,"REF_Lake",-76.707685,37.303695,"Region_3",0,"YES","CPL","MAN-MADE",79.72381063,8.76,2080107,"NLA_VA-10010","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",36.7880893685235,2.61297922467338e-05,7.10278590034383e-07
"1212","NLA06608-R334",8876,"8/8/2007",0.311,12,1,"REF_Lake",-78.156495,39.514306,"Region_3",0,"NO","SAP","MAN-MADE",82.81478383,335.19,2070004,"NLA_WV-10001","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",57.3096783832964,2.22031841222246e-05,3.874246854733e-07
"1213","NLA06608-R336",8877,"8/21/2007",0.169,4,1,"REF_Lake",-80.953739,37.974885,"Region_3",0,"NO","SAP","MAN-MADE",6.966560252,748.38,5050004,"NLA_WV-10002","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",93.4276750492968,1.20653958734918e-05,1.29141561824433e-07
"1214","NLA06608-R34",8878,"8/28/2007",0.309,3,1,"REF_Lake",-78.682256,40.270346,"Region_3",0,"NO","SAP","MAN-MADE",18.92982358,726.79,5010007,"NLA_PA-10001","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",227.764509587635,2.20603983722424e-05,9.6856171368325e-08
