"","X","VISIT_ID","SITE_ID","VISIT_NO","DATE_COL","DOC_PPM","NO3N_PPM","CHLA_PPB","NTL_PPM","NH4N_PPM","PTL_PPB","DIN_PPM","SITE_TYPE","ECO_REG","ECO_REG_NAME","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PCT_DEVELOPED_BSN","PCT_AGRIC_BSN","PTL_COND","NTL_COND","CHLA_COND","REFERENCE"
"1111",1111,2011375,"NLA17_MI-10002",1,"2017-08-24",3.04,0.1921,3.14,0.578,0.134,27.17625,0.3261,"PROB","UMW","Upper Midwest",-86.44956,43.94203,"Region_05",7.291671591,"Urban","NATURAL",239.2614,176,4050001,"NLA_MI-10056",47.0313167119358,0.0000412650817448419,0.00000956664524880417,0.0000137145712857857,0.000000877395842382814,0.000253122398001665,0.0000232812165345898,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",5.939640421,12.283170689,"Fair","Good","Good",NA
"1112",1112,2011376,"NLA17_MD-10034",1,"2017-08-24",4.38,0.0646,44,0.915,0.011,58.1925,0.0756,"PROB","SAP","Southern Appalachians",-77.20148,39.16392,"Region_03",24.27357434,"Urban","MAN_MADE",12.30208,108,2070008,"NLA_MD-10053",34.7698572027116,0.0000653244806168344,0.000000785321624901835,0.0000046119797244235,0.00000187876758411708,0.000364696086594505,0.00000539730134932534,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",84.01841147,2.290730036,"Poor","Poor","Poor",NA
"1113",1113,2011379,"NLA17_MN-10044",1,"2017-08-24",7.49,0,3.38,0.47,0.013,9.53375,0.013,"PROB","UMW","Upper Midwest",-91.98468,48.17831,"Region_05",107.6571521,"Non-Urban","NATURAL",16.26863,394,9030001,"NLA_MN-10164",109.014163536224,0.0000335546512458057,0.000000928107374883987,0,0.000000307800841260923,0.000623646960865945,0.000000928107374883987,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0,"Good","Good","Good",NA
"1114",1114,2011380,"NLA17_WA-10002",1,"2017-08-24",7.07,0,2.1,0.711,0.013,9.68625,0.013,"PROB","XER","Xeric",-120.1638,47.91805,"Region_10",8.548748106,"Non-Urban","MAN_MADE",76.65288,375,17020009,"NLA_WA-10052",162.316531984016,0.000050760334118655,0.000000928107374883987,0,0.000000312724363305479,0.000588676103247294,0.000000928107374883987,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",6.332002282,20.63605248,"Good","Fair","Good",NA
"1115",1115,2011381,"NLA17_OR-10108",1,"2017-08-15",2.79,NA,0.1,0.2025,NA,40,NA,"PROB","WMT","Western Mountains",-118.6628,44.28944,"Region_10",14.43240821,"Non-Urban","NATURAL",4.008555,2202,17070201,"NLA_OR-10202",11.1947362115282,0.0000144570571856929,NA,NA,0.00000129141561824433,0.000232306411323897,NA,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0,0,"Fair","Good","Good",NA
"1116",1116,2011382,"NLA17_WA-HP001",1,"2017-08-24",0.61,0,1.28,0.051,0.005,10.54875,0.005,"HAND","WMT","Western Mountains",-121.629648,46.266753,"Region_10",0,"Non-Urban","NATURAL",18.61494,1287.75,17080004,"NLA_WA-10001",10.6909919975973,0.00000364103662454487,0.000000356964374955379,0,0.000000340570512573873,0.0000507910074937552,0.000000356964374955379,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",5.335968379,0,"Good","Good","Good","Y"
"1117",1117,2011383,"NLA17_WI-10079",1,"2017-08-24",4.41,NA,3.26,0.189,NA,8.39,NA,"PROB","UMW","Upper Midwest",-89.48307,45.43764,"Region_05",184.994491,"Non-Urban","NATURAL",9.139986,528,7070002,"NLA_WI-10154",49.8136851685004,0.0000134932533733133,NA,NA,0.000000270874425926749,0.000367194004995837,NA,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",8.99339934,0,"Good","Good","Good","Y"
"1118",1118,2011384,"NLA17_MI-10083",1,"2017-08-23",6.4,0.0014,2.55,0.806,0.034,10.81125,0.0354,"PROB","UMW","Upper Midwest",-84.34722,44.92043,"Region_05",58.01738359,"Non-Urban","NATURAL",5.664574,376,4070007,"NLA_MI-10175",164.85721541646,0.0000575426572428072,0.00000242735774969658,0.0000000999500249875062,0.000000349045427568601,0.000532889258950874,0.00000252730777468409,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)",6.010354312,0.924877312,"Good","Fair","Good","Y"
"1119",1119,2011385,"NLA17_MS-10013",1,"2017-08-24",6.57,0,47.56,1.241,0.016,92.47,0.016,"PROB","CPL","Coastal Plains",-90.05828,34.90176,"Region_04",388.9670162,"Urban","MAN_MADE",2.747319,98,8030202,"NLA_MS-10051",29.6769832880204,0.0000885985578639252,0.00000114228599985721,0,0.00000298543005547634,0.000547044129891757,0.00000114228599985721,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",0,64.96350365,"Poor","Poor","Poor",NA
"1120",1120,2011386,"NLA17_ME-10007",2,"2017-08-24",7.18,0,2.79,0.433,0.015,11.0225,0.015,"PROB","NAP","Northern Appalachians",-69.12447,45.77843,"Region_01",514.8516013,"Non-Urban","NATURAL",3.390103,338,1020001,"NLA_ME-10044",86.8673588238055,0.0000309131148711359,0.00000107089312486614,0,0.000000355865716302454,0.000597835137385512,0.00000107089312486614,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0,"Good","Fair","Good","Y"
"1121",1121,2011389,"NLA17_WA-10048",1,"2017-08-28",6.75,0.0014,8.08,0.456,0.015,27.4325,0.0164,"PROB","WMT","Western Mountains",-122.8824,47.89651,"Region_10",20.78096181,"Non-Urban","NATURAL",36.30143,58,17110018,"NLA_WA-10127",36.7576961179953,0.0000325551509959306,0.00000107089312486614,0.0000000999500249875062,0.000000885668973687192,0.00056203164029975,0.00000117084314985364,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",5.799113932,0.238048006,"Fair","Poor","Poor",NA
"1122",1122,2011390,"NLA17_MD-10002",1,"2017-08-28",2.08,0.2894,5.52,0.503,0.021,7.7675,0.3104,"PROB","SAP","Southern Appalachians",-79.22991,39.6863,"Region_03",10.87823131,"Non-Urban","MAN_MADE",12.75269,779,5130107,"NLA_MD-10016",143.19753806479,0.0000359106161205112,0.00000149925037481259,0.0000206610980224174,0.000000250776770367821,0.000173189009159034,0.00002216034839723,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",22.793017454,14.389027436,"Good","Poor","Good",NA
"1123",1123,2011391,"NLA17_CA-10033",1,"2017-08-02",1.24,0,0.37,0.138,0.016,5.15625,0.016,"HAND","WMT","Western Mountains",-120.3225,39.36817,"Region_09",0,"Non-Urban","NATURAL",13.90868,2314,16050102,"NLA_CA-10134",59.1825874868488,0.00000985221674876847,0.00000114228599985721,0,0.000000166471544539309,0.000103247293921732,0.00000114228599985721,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0,0,"Good","Good","Good","Y"
"1124",1124,2011392,"NLA17_CA-HP002",1,"2017-08-03",4.3,0.0008,5.31,0.47,0.017,33.04125,0.0178,"HAND","WMT","Western Mountains",-121.3588354,40.40351019,"Region_09",0,"Non-Urban","NATURAL",18.22611,1653.02,18020121,"NLA_CA-10041",31.4550382208143,0.0000335546512458057,0.00000121367887484829,0.0000000571142999928607,0.00000106674965740789,0.000358034970857619,0.00000127079317484115,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0,"Fair","Poor","Poor",NA
"1125",1125,2011393,"NLA17_WI-10009",1,"2017-08-28",11.6,NA,159,0.849,NA,204,NA,"PROB","UMW","Upper Midwest",-92.071,44.43379,"Region_05",258.9594243,"Non-Urban","NATURAL",1.757989,204,7020002,"NLA_WI-10088",9.20293492480021,0.0000606125508674234,NA,NA,0.0000065862196530461,0.00096586178184846,NA,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",16.86746988,0,"Poor","Fair","Poor",NA
"1126",1126,2011394,"NLA17_ID-10006",2,"2017-08-29",4.87,0,7.78,0.486,0.008,36.84375,0.008,"PROB","WMT","Western Mountains",-116.0927,48.75668,"Region_10",22.95315481,"Non-Urban","NATURAL",21.50993,803,17010104,"NLA_ID-10063",29.1689818844907,0.0000346969372456629,0.000000571142999928607,0,0.00000118951485461724,0.000405495420482931,0.000000571142999928607,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",0.072810485,0,"Fair","Poor","Poor",NA
"1127",1127,2011395,"NLA17_MD-10001",2,"2017-08-29",3.5,0.0021,1.66,0.213,0.011,5.5975,0.0131,"PROB","SAP","Southern Appalachians",-78.65291,39.70337,"Region_03",1.421156708,"Urban","MAN_MADE",85.66903,355,2070002,"NLA_MD-10010",84.1461653601707,0.0000152066823730992,0.000000785321624901835,0.000000149925037481259,0.000000180717473078066,0.000291423813488759,0.000000935246662383094,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",7.425558773,7.492388802,"Good","Good","Good","Y"
"1128",1128,2011396,"NLA17_WI-10028",1,"2017-08-29",5.14,NA,20.8,0.319,NA,37.6,NA,"PROB","UMW","Upper Midwest",-92.53087,45.26693,"Region_05",113.2937722,"Urban","NATURAL",2.914434,290,7030002,"NLA_WI-10137",18.7608135092066,0.0000227743271221532,NA,NA,0.00000121393068114967,0.000427976686094921,NA,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)",0,0,"Fair","Good","Poor",NA
"1129",1129,2011397,"NLA17_WI-10024",1,"2017-08-29",6.25,NA,6.32,0.403,NA,25,NA,"PROB","UMW","Upper Midwest",-92.55141,45.27248,"Region_05",53.79553922,"Non-Urban","NATURAL",36.3772,283,7030001,"NLA_WI-10133",35.646251403424,0.0000287713286214036,NA,NA,0.000000807134761402708,0.000520399666944213,NA,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",5.027570548,4.63833928,"Fair","Good","Good",NA
"1130",1130,2011398,"NLA17_WA-10021",1,"2017-08-29",4.09,0.0014,7.98,0.433,0.011,14.05375,0.0124,"PROB","WMT","Western Mountains",-122.9161,47.47637,"Region_10",46.81876073,"Non-Urban","NATURAL",2.488884,98,17110018,"NLA_WA-10117",68.1309588284548,0.0000309131148711359,0.000000785321624901835,0.0000000999500249875062,0.000000453730806122532,0.000340549542048293,0.000000885271649889341,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",2.969894223,0,"Good","Poor","Poor",NA
"1131",1131,2011399,"NLA17_ME-10040",1,"2017-08-29",8.55,0,3.46,0.313,0.008,9.32125,0.008,"PROB","NAP","Northern Appalachians",-69.90858434,46.05712781,"Region_01",172.8359077,"Non-Urban","NATURAL",75.48059298,445,1010006,"NLA_ME-10082",74.2538556992046,0.0000223459698722068,0.000000571142999928607,0,0.000000300940195789,0.000711906744379684,0.000000571142999928607,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0,"Good","Good","Good","Y"
"1132",1132,2011400,"NLA17_ME-10003",1,"2017-08-28",6.01,0,3.01,0.223,0.016,6.46,0.016,"PROB","NAP","Northern Appalachians",-70.36642,45.63439,"Region_01",27.48412701,"Non-Urban","NATURAL",282.8831,379,1030001,"NLA_ME-10032",76.3345541465667,0.0000159206111230099,0.00000114228599985721,0,0.00000020856362234646,0.000500416319733555,0.00000114228599985721,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0,"Good","Good","Good","Y"
"1133",1133,2011401,"NLA17_OK-10089",1,"2017-08-28",6.27,0,105.2,1.415,0.017,190.155,0.017,"PROB","CPL","Coastal Plains",-94.97337,33.92564,"Region_06",3.223161635,"Non-Urban","MAN_MADE",22.5844,122,11140106,"NLA_OK-10187",16.4549860610138,0.000101020918112372,0.00000121367887484829,0,0.00000613922842218128,0.000522064945878435,0.00000121367887484829,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",6.865721997,70.313765186,"Poor","Poor","Poor",NA
"1134",1134,2011402,"NLA17_OK-10014",1,"2017-08-29",7.94,0,6.88,0.66,0.012,20.67375,0.012,"PROB","CPL","Coastal Plains",-96.41862,34.22828,"Region_06",204.7344836,"Non-Urban","MAN_MADE",5.12374,212,11140102,"NLA_OK-10106",70.5949286460136,0.0000471192974941101,0.000000856714499892911,0,0.000000667460090941969,0.000661115736885928,0.000000856714499892911,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",21.099290781,4.964539007,"Good","Fair","Good",NA
"1135",1135,2011403,"NLA17_OK-10087",1,"2017-08-29",6.98,0.0021,48.33,1.054,0.014,204.995,0.0161,"PROB","CPL","Coastal Plains",-96.06914,34.17158,"Region_06",87.00252875,"Non-Urban","MAN_MADE",2.793829,141,11140104,"NLA_OK-10185",11.3696257855859,0.000075248090240594,0.000000999500249875062,0.000000149925037481259,0.00000661834361654993,0.000581182348043297,0.00000114942528735632,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",0,0,"Poor","Poor","Poor",NA
"1136",1136,2011404,"NLA17_NH-10066",1,"2017-08-30",4.69,0,12.75,0.293,0.009,15.77125,0.009,"PROB","NAP","Northern Appalachians",-71.30329055,43.48232531,"Region_01",7.148709134,"Non-Urban","NATURAL",32.74688356,247,1070006,"NLA_NH-10042",41.08188216341,0.0000209181123723852,0.000000642535874919683,0,0.000000509180964230898,0.000390507910074938,0.000000642535874919683,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)",2.469287469,0,"Good","Good","Poor",NA
"1137",1137,2011405,"NLA17_ID-10172",1,"2017-08-30",5.09,0.0014,2.46,0.454,0.009,6.58375,0.0104,"PROB","WMT","Western Mountains",-116.1556,48.13497,"Region_10",11.6948133,"Non-Urban","NATURAL",6.23316,840,17010213,"NLA_ID-10026",152.486483678793,0.0000324123652459485,0.000000642535874919683,0.0000000999500249875062,0.000000212558939415403,0.000423813488759367,0.000000742485899907189,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0,"Good","Poor","Fair",NA
"1138",1138,2011406,"NLA17_WI-10021",1,"2017-08-30",6.27,NA,8.55,0.375,NA,9.39,NA,"PROB","UMW","Upper Midwest",-92.17979,46.03363,"Region_05",49.00046501,"Non-Urban","NATURAL",12.13833,290,7030001,"NLA_WI-10130",88.3109392302936,0.0000267723281216535,NA,NA,0.000000303159816382857,0.000522064945878435,NA,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",9.581395349,0,"Good","Good","Fair",NA
"1139",1139,2011407,"NLA17_WY-10001",2,"2017-08-30",1.68,0.0016,1.32,0.17,0.009,15.55125,0.0106,"PROB","XER","Xeric",-109.2607,44.78761,"Region_08",212.095493,"Non-Urban","MAN_MADE",16.7705,1473,10070006,"NLA_WY-10039",24.1731054491127,0.0000121367887484829,0.000000642535874919683,0.000000114228599985721,0.000000502078178330555,0.000139883430474604,0.000000756764474905404,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0,0.752314815,"Good","Good","Good",NA
"1140",1140,2011408,"NLA17_WA-10004",1,"2017-08-30",1.87,0,1.68,0.113,0.008,12.145,0.008,"PROB","WMT","Western Mountains",-122.7843,47.40953,"Region_10",211.6860825,"Urban","NATURAL",7.18501,63,17110019,"NLA_WA-10042",20.5745219243228,0.00000806739487399158,0.000000571142999928607,0,0.000000392106067089436,0.000155703580349709,0.000000571142999928607,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",8.201664456,0,"Good","Good","Good",NA
"1141",1141,2011409,"NLA17_OR-10168",1,"2017-08-30",2.08,NA,0.7,NA,NA,NA,NA,"PROB","WMT","Western Mountains",-117.9609,45.83174,"Region_10",6.838557646,"Non-Urban","MAN_MADE",37.29877,1432,17060104,"NLA_OR-10262",NA,NA,NA,NA,NA,0.000173189009159034,NA,NA,NA,"OLIGOTROPHIC (<= 2 ug/L)",0,0,"Good","Good","Good",NA
"1142",1142,2011410,"NLA17_AZ-10001",2,"2017-08-30",5.21,0,25.92,0.68,0.01,49.11,0.01,"PROB","XER","Xeric",-111.5241,33.5693,"Region_09",4.785734892,"Non-Urban","MAN_MADE",373.4884,459,15060106,"NLA_AZ-10016",30.6187746785187,0.0000485471549939316,0.000000713928749910759,0,0.00000158553552529948,0.000433805162364696,0.000000713928749910759,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",0.569800009,0.013271853,"Fair","Fair","Poor",NA
"1143",1143,2011411,"NLA17_ID-10168",1,"2017-08-31",2.5,0,11.84,0.264,0.007,48.02375,0.007,"PROB","WMT","Western Mountains",-116.1716,46.7701,"Region_10",9.334238164,"Non-Urban","MAN_MADE",30.6239,859,17060308,"NLA_ID-10294",12.1561677802797,0.000018847718997644,0.000000499750124937531,0,0.00000155046551991653,0.000208159866777685,0.000000499750124937531,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)",0.265278212,0,"Poor","Fair","Poor",NA
"1144",1144,2011412,"NLA17_WI-10124",1,"2017-08-31",16.1,NA,18.6,0.588,NA,23.4,NA,"PROB","UMW","Upper Midwest",-91.27454,45.35179,"Region_05",53.79553922,"Non-Urban","NATURAL",42.43502,326,7050003,"NLA_WI-10199",55.5661487169236,0.0000419790104947526,NA,NA,0.000000755478136672935,0.00134054954204829,NA,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",5.016008538,3.681963714,"Good","Good","Poor","Y"
"1145",1145,2011413,"NLA17_WI-10020",1,"2017-08-31",5.55,NA,4.87,0.228,NA,17.8,NA,"PROB","UMW","Upper Midwest",-92.43545,45.75032,"Region_05",49.00046501,"Non-Urban","NATURAL",15.72792,301,7030004,"NLA_WI-10129",28.3245926617109,0.0000162775754979653,NA,NA,0.000000574679950118728,0.000462114904246461,NA,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",9.781646504,33.31366185,"Good","Good","Good","Y"
"1146",1146,2011416,"NLA17_MN-10022",1,"2017-08-31",10.38,0,3.14,0.384,0.01,13.4,0.01,"PROB","UMW","Upper Midwest",-92.47217,46.05283,"Region_05",107.6571521,"Non-Urban","NATURAL",19.57985,307,7030003,"NLA_MN-10142",63.368766614731,0.0000274148639965731,0.000000713928749910759,0,0.000000432624232111852,0.000864279766860949,0.000000713928749910759,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",9.590792839,1.406649616,"Good","Good","Good","Y"
"1147",1147,2011417,"NLA17_WA-10015",1,"2017-08-31",2.87,0.0016,1.36,0.288,0.024,18.8125,0.0256,"PROB","WMT","Western Mountains",-123.1715,47.47108,"Region_10",29.29441184,"Non-Urban","NATURAL",24.15062,220,17110018,"NLA_WA-10109",33.8528161848796,0.0000205611479974299,0.00000171342899978582,0.000000114228599985721,0.000000607368907955538,0.000238967527060783,0.00000182765759977154,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0,0,"Good","Fair","Good","Y"
"1148",1148,2011418,"NLA17_NY-10016",1,"2017-08-31",3,0,1.14,0.228,0.005,10.49625,0.005,"PROB","NAP","Northern Appalachians",-73.5951,43.85124,"Region_02",102.1314804,"Non-Urban","NATURAL",22.70031,421,2020001,"NLA_NY-10041",48.0340835420701,0.0000162775754979653,0.000000356964374955379,0,0.000000338875529574927,0.000249791840133222,0.000000356964374955379,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0,0,"Good","Good","Good",NA
"1149",1149,2011419,"NLA17_NY-HP003",1,"2017-09-01",4.6,0,5.17,0.204,0.01,9.9325,0.01,"HAND","NAP","Northern Appalachians",-74.401491,44.348811,"Region_02",0,"Non-Urban","NATURAL",140.5355,488.29,4150406,"NLA_NY-10001",45.4172068803037,0.0000145641464981795,0.000000713928749910759,0,0.000000320674640705296,0.000383014154870941,0.000000713928749910759,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",0.303584634,0.132331764,"Good","Good","Fair","Y"
"1150",1150,2011420,"NLA17_WA-10017",1,"2017-09-05",4.3,0.0014,5.55,0.3,0.007,15.9359,0.0084,"PROB","WMT","Western Mountains",-122.4533,48.70292,"Region_10",4.575911972,"Urban","MAN_MADE",58.21833,137,17110004,"NLA_WA-10113",41.6287611931529,0.0000214178624973228,0.000000499750124937531,0.0000000999500249875062,0.000000514496753769497,0.000358034970857619,0.000000599700149925037,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",29.802186366,0,"Good","Fair","Poor",NA
"1151",1151,2011421,"NLA17_OH-10001",2,"2017-09-05",5.39,0,71.84,1.116,0.012,143.30965,0.012,"PROB","TPL","Temperate Plains",-83.05952,40.36715,"Region_05",35.0676386,"Non-Urban","MAN_MADE",391.6293,277,5050005,"NLA_OH-10031",17.2201760652715,0.0000796744484900407,0.000000856714499892911,0,0.00000462680800637822,0.000448792672772689,0.000000856714499892911,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",10.787553017,72.878801811,"Poor","Fair","Poor",NA
"1152",1152,2011422,"NLA17_NJ-10004",2,"2017-09-06",6.17,0.0057,4.76,0.351,0.009,9.29215,0.0147,"PROB","CPL","Coastal Plains",-74.77998,39.40948,"Region_02",107.5985912,"Urban","MAN_MADE",11.8688,9,2040302,"NLA_NJ-10020",83.5294713637446,0.0000250588991218676,0.000000642535874919683,0.000000406939387449133,0.000000300000690926727,0.000513738551207327,0.00000104947526236882,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",12.192594643,1.809892235,"Good","Good","Good","Y"
"1153",1153,2011423,"NLA17_WI-10073",1,"2017-09-06",20.8,NA,18.9,0.537,NA,58.5,NA,"PROB","UMW","Upper Midwest",-91.72485,46.45783,"Region_05",113.2937722,"Non-Urban","NATURAL",3.817634,341,4010301,"NLA_WI-10146",20.2986543272027,0.0000383379738702078,NA,NA,0.00000188869534168234,0.00173189009159034,NA,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",4.385964912,0,"Poor","Good","Poor",NA
"1154",1154,2011424,"NLA17_MN-10020",1,"2017-09-06",13.4,0,12.1,0.801,0.011,24.6359,0.011,"PROB","UMW","Upper Midwest",-93.03256,47.55974,"Region_05",191.4341014,"Non-Urban","NATURAL",10.91832,434,5140205,"NLA_MN-10122",71.8973546969897,0.0000571856928678518,0.000000785321624901835,0,0.000000795379650737639,0.00111573688592839,0.000000785321624901835,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",2.587519026,2.587519026,"Good","Fair","Fair",NA
"1155",1155,2011425,"NLA17_SD-10114",1,"2017-09-06",6.61,0,1.66,0.65,0.015,23.8175,0.015,"PROB","NPL","Northern Plains",-103.3205,44.67195,"Region_08",41.05143967,"Non-Urban","MAN_MADE",4.204612,844,10120202,"NLA_SD-10254",60.3484348446419,0.0000464053687441993,0.00000107089312486614,0,0.00000076895728718836,0.0005503746877602,0.00000107089312486614,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0,8.198924732,"Good","Good","Good",NA
"1156",1156,2011426,"NLA17_OK-10055",1,"2017-09-06",6.98,0.0019,3.38,0.585,0.015,17.7675,0.0169,"PROB","SPL","Southern Plains",-97.74789,35.07412,"Region_06",10.43592204,"Non-Urban","MAN_MADE",12.74475,362,11130303,"NLA_OK-10154",72.8078774290718,0.0000417648318697794,0.00000107089312486614,0.000000135646462483044,0.000000573630674928905,0.000581182348043297,0.00000120653958734918,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",8.408982322,7.501194458,"Good","Good","Good","Y"
"1157",1157,2011427,"NLA17_MN-10045",1,"2017-09-05",8.66,0,12.35,0.899,0.058,42.81715,0.058,"PROB","UMW","Upper Midwest",-95.63038,47.0361,"Region_05",50.04500515,"Non-Urban","NATURAL",47.00907,452,9020308,"NLA_MN-10165",46.4291532849704,0.0000641821946169772,0.0000041407867494824,0,0.00000138236840596776,0.000721065778517902,0.0000041407867494824,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",2.219434109,0.177381674,"Poor","Fair","Fair",NA
"1158",1158,2011428,"NLA17_MN-10191",1,"2017-09-06",9.36,0.0018,15.36,1.109,0.014,54.91465,0.0158,"PROB","UMW","Upper Midwest",-95.59822,46.93452,"Region_05",173.5943517,"Non-Urban","NATURAL",60.72837,443,9010003,"NLA_MN-10183",44.6572683869267,0.0000791746983651032,0.000000999500249875062,0.000000128507174983937,0.00000177294091701053,0.000779350541215654,0.000001128007424859,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",0.280112045,0,"Poor","Poor","Poor",NA
