"","VISIT_ID","NTL_PPM","PTL_PPB","NH4N_PPM","NO3N_PPM","DOC_PPM","DIN_PPM","SITE_ID","VISIT_NO","DATE_COL","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","ECO_REG","CHLA_COND","NTL_COND","PTL_COND","TROPHIC_STATE","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME","CHLA_PPB","TSTATE_TP","TSTATE_TN","TSTATE_CHL"
"1091",8614,3,359,0.052,2.42,2.45,2.472,"NLA12_TN-103",1,2012-09-17,"PROB",-85.58629482,36.04444348,"Region_4",108.3026677,"No","MAN_MADE",30.21829215,269.03,5130108,"NLA_TN-10010","SAP","Good","Poor","Poor","Hypereutrophic",18.4788795403333,0.000214178624973228,3.71242949953595e-06,0.000172770757478404,1.15904551737429e-05,0.000203996669442132,0.00017648318697794,"Southern Appalachians",30.72,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1092",8620,8.063,28,0.019,6.73,2.15,6.749,"NLA12_DE-105",2,2012-09-17,"PROB",-75.62927498,38.55992891,"Region_3",15.15970942,"Yes","MAN_MADE",7.112233821,1.96,2060008,"NLA_DE-10018","CPL","Poor","Poor","Good","Mesotrophic",636.777129266678,0.000575640751053045,1.35646462483044e-06,0.000480474048689941,9.03990932771033e-07,0.000179017485428809,0.000481830513314771,"Coastal Plains",3.528,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","MESOTROPHIC (2-7 ug/L))"
"1093",8624,1.019,55,0.003,0.002,4.72,0.005,"NLA12_IL-109",2,2012-09-18,"PROB",-89.95992399,39.44330979,"Region_5",51.36939535,"No","MAN_MADE",13.15251632,195.55,7130012,"NLA_IL-10037","TPL","Poor","Good","Good","Hypereutrophic",40.9694678322683,7.27493396159063e-05,2.14178624973228e-07,1.42785749982152e-07,1.77569647508596e-06,0.00039300582847627,3.56964374955379e-07,"Temperate Plains",39.5,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1094",8625,1.744,25,0.043,0.002,19.02,0.045,"NLA12_SD-146",1,2012-09-18,"PROB",-97.26709757,45.74128962,"Region_8",127.8065816,"No","NATURAL",2.509375527,596.17,10160010,"NLA_SD-10120","TPL","Poor","Poor","Good","Eutrophic",154.26070086246,0.000124509173984436,3.06989362461626e-06,1.42785749982152e-07,8.07134761402708e-07,0.00158368026644463,3.21267937459841e-06,"Temperate Plains",7.936,"MESOTROPHIC (10-25 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","EUTROPHIC (7 to 30 ug/L)"
"1095",8626,2.351,310,0.41,0.225,3.73,0.635,"NLA12_TN-101",2,2012-09-18,"PROB",-86.38150478,35.37136692,"Region_4",163.9754023,"Yes","MAN_MADE",12.4238439,266.37,6040002,"NLA_TN-10017","SAP","Poor","Poor","Poor","Hypereutrophic",16.7702587547926,0.000167844649104019,2.92710787463411e-05,1.60633968729921e-05,1.00084710413936e-05,0.000310574521232306,4.53344756193332e-05,"Southern Appalachians",60.8,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1096",8627,0.014,15,0.0016,0.002,0.4,0.0036,"NLA12_WA-151",1,2012-09-18,"PROB",-121.6679362,48.687922,"Region_10",16.38878096,"No","MAN_MADE",1941.752653,221.36,17110005,"NLA_WA-10103","WMT","Good","Good","Good","Oligotrophic",2.06388552377145,9.99500249875062e-07,1.14228599985721e-07,1.42785749982152e-07,4.84280856841625e-07,3.33055786844296e-05,2.57014349967873e-07,"Western Mountains",0.652,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1097",8629,0.355,36,0.0033,0.002,3.47,0.0053,"NLA12_WY-147",1,2012-09-17,"PROB",-110.0809239,42.04937237,"Region_8",23.96943009,"No","MAN_MADE",2762.171646,1984.36,14040101,"NLA_WY-10094","XER","Good","Good","Good","Mesotrophic",21.8059333612757,2.53444706218319e-05,2.3559648747055e-07,1.42785749982152e-07,1.1622740564199e-06,0.000288925895087427,3.78382237452702e-07,"Xeric",5.493333333,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"1098",8631,0.091,42,0.003,0.002,1.75,0.005,"NLA12_WY-124",2,2012-09-18,"PROB",-110.6733784,43.89903221,"Region_8",23.96943009,"No","NATURAL",10866.69636,2065.39,17040101,"NLA_WY-10025","WMT","Good","Good","Fair","Oligotrophic",4.79116282304086,6.49675162418791e-06,2.14178624973228e-07,1.42785749982152e-07,1.35598639915655e-06,0.00014571190674438,3.56964374955379e-07,"Western Mountains",0.602666667,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1099",8633,0.208,9,0.0068,0.002,2.34,0.0088,"NLA12_OR-163",1,2012-09-17,"PROB",-122.265382,45.03695777,"Region_10",73.64840544,"No","NATURAL",2.823431316,1240.43,17090009,"NLA_OR-10117","WMT","Poor","Good","Good","Mesotrophic",51.1057367791025,1.48497179981438e-05,4.85471549939316e-07,1.42785749982152e-07,2.90568514104975e-07,0.000194837635303913,6.28257299921468e-07,"Western Mountains",3.411428571,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"1100",8634,3.125,187,0.0034,2.54,1.06,2.5434,"NLA12_OR-158",1,2012-09-18,"PROB",-122.5630011,45.56535236,"Region_10",24.65626917,"Yes","NATURAL",6.128676943,2.58,17090012,"NLA_OR-10112","WMT","Poor","Poor","Poor","Hypereutrophic",36.9536416832646,0.000223102734347112,2.42735774969658e-07,0.000181337902477333,6.03736801529226e-06,8.82597835137386e-05,0.000181580638252302,"Western Mountains",45.6,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1101",8635,1.36,138,0.012,0.002,6.16,0.014,"NLA12_OH-105",1,2012-09-18,"PROB",-83.89988027,40.49553571,"Region_5",31.11033857,"Yes","MAN_MADE",2018.923135,303.7,5080001,"NLA_OH-10009","TPL","Good","Fair","Poor","Hypereutrophic",21.7925800646675,9.70943099878632e-05,8.56714499892911e-07,1.42785749982152e-07,4.45538388294295e-06,0.000512905911740217,9.99500249875062e-07,"Temperate Plains",111.2,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1102",8640,0.295,9,0.0085,0.003,3.82,0.0115,"NLA12_NJ-131",2,2012-09-18,"PROB",-74.77816024,39.4076583,"Region_2",239.4347029,"Yes","MAN_MADE",11.86880463,9.02,2040302,"NLA_NJ-10020","CPL","Fair","Good","Good","Mesotrophic",72.4816939895925,2.10608981223674e-05,6.06839437424145e-07,2.14178624973228e-07,2.90568514104975e-07,0.000318068276436303,8.21018062397373e-07,"Coastal Plains",2.445714286,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"1103",8641,0.083,8,0.0051,0,0.68,0.0051,"NLA12_MT-162",1,2012-09-18,"PROB",-109.7724842,45.0394762,"Region_8",36.67437578,"No","NATURAL",27.6735667,2680.53,10070006,"NLA_MT-10161","WMT","Good","Good","Good","Oligotrophic",22.942298902638,5.9256086242593e-06,3.64103662454487e-07,0,2.58283123648867e-07,5.66194837635304e-05,3.64103662454487e-07,"Western Mountains",1.624,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1104",8642,1.778,164,0.038,0.004,5.39,0.042,"NLA12_OH-113",1,2012-09-19,"PROB",-81.10117086,40.76004634,"Region_5",92.69413335,"Yes","MAN_MADE",8.113327045,331.22,5040001,"NLA_OH-10040","SAP","Poor","Poor","Poor","Hypereutrophic",23.9737922121013,0.000126936531734133,2.71292924966088e-06,2.85571499964304e-07,5.29480403480177e-06,0.000448792672772689,2.99850074962519e-06,"Southern Appalachians",88.8,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1105",8645,0.298,31,0.011,0.105,2.57,0.116,"NLA12_IN-135",1,2012-09-18,"PROB",-87.31604402,38.30624409,"Region_5",19.97556585,"Yes","MAN_MADE",5.110705271,132.96,5120209,"NLA_IN-10083","TPL","Poor","Good","Good","Mesotrophic",21.2570697955262,2.12750767473406e-05,7.85321624901835e-07,7.49625187406297e-06,1.00084710413936e-06,0.00021398834304746,8.2815734989648e-06,"Temperate Plains",3.56,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"1106",8646,0.979,35,0.014,0.002,9.53,0.016,"NLA12_TX-232",1,2012-09-18,"PROB",-95.09123194,33.17048801,"Region_6",444.4226842,"No","MAN_MADE",2.07953227,125,11140305,"NLA_TX-10211","CPL","Fair","Poor","Good","Eutrophic",61.8533855440484,6.98936246162633e-05,9.99500249875062e-07,1.42785749982152e-07,1.12998866596379e-06,0.000793505412156536,1.14228599985721e-06,"Coastal Plains",11.968,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1107",8647,0.111,4,0.0041,0.004,1.31,0.0081,"NLA12_NY-0103",1,2012-09-19,"PROB",-73.48550577,42.02259255,"Region_1",90.73733732,"No","MAN_MADE",61.41492971,532.8,1100005,"NLA_CT-10003","NAP","Good","Good","Good","Oligotrophic",61.3637392335618,7.92460912400942e-06,2.92710787463411e-07,2.85571499964304e-07,1.29141561824433e-07,0.000109075770191507,5.78282287427715e-07,"Northern Appalachians",1.28,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1108",8648,2.045,631,0.02,0.002,16.53,0.022,"NLA12_AZ-102",1,2012-09-19,"PROB",-112.4386225,34.60431345,"Region_9",7.156067619,"Yes","MAN_MADE",119.179815,1567,15060202,"NLA_AZ-10008","WMT","Poor","Poor","Poor","Hypereutrophic",7.16659366557495,0.00014599842935675,1.42785749982152e-06,1.42785749982152e-07,2.03720813778044e-05,0.00137635303913406,1.57064324980367e-06,"Western Mountains",32.3,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1109",8650,0.389,13,0.022,0.005,3.1,0.027,"NLA12_IN-155",1,2012-09-19,"PROB",-87.14618915,39.05599546,"Region_5",140.0869565,"Yes","MAN_MADE",3.583425647,162.06,5120202,"NLA_IN-10103","TPL","Poor","Good","Good","Mesotrophic",66.1690770945406,2.77718283715285e-05,1.57064324980367e-06,3.56964374955379e-07,4.19710075929408e-07,0.00025811823480433,1.92760762475905e-06,"Temperate Plains",3.253333333,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"1110",8651,2.59,63,0.102,1.53,6.68,1.632,"NLA12_IN-201",1,2012-09-19,"PROB",-87.291179,39.17053772,"Region_5",140.0869565,"No","MAN_MADE",1.586054545,150.21,5120111,"NLA_IN-10149","TPL","Poor","Poor","Fair","Eutrophic",90.9092433089804,0.000184907546226887,7.28207324908974e-06,0.000109231098736346,2.03397959873482e-06,0.000556203164029975,0.000116513171985436,"Temperate Plains",24.48,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","EUTROPHIC (7 to 30 ug/L)"
"1111",8652,0.353,21,0.026,0.004,5.14,0.03,"NLA12_MA-105",2,2012-09-20,"PROB",-72.21849668,42.64690672,"Region_1",239.7367865,"Yes","MAN_MADE",138.408573,195.05,1080202,"NLA_MA-10017","NAP","Fair","Good","Poor","Mesotrophic",37.1709994842511,2.52016848718498e-05,1.85621474976797e-06,2.85571499964304e-07,6.77993199578275e-07,0.000427976686094921,2.14178624973228e-06,"Northern Appalachians",7.84,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1112",8654,1.139,135,0.0079,0.002,3.12,0.0099,"NLA12_DE-101",2,2012-09-19,"PROB",-75.68735124,39.42401394,"Region_3",16.14145448,"Yes","MAN_MADE",65.4747537,0,2040205,"NLA_DE-10002","CPL","Poor","Poor","Poor","Hypereutrophic",18.6568699331403,8.13164846148354e-05,5.640037124295e-07,1.42785749982152e-07,4.35852771157462e-06,0.000259783513738551,7.06789462411651e-07,"Coastal Plains",65.33333333,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1113",8655,0.743,171,0.018,0.026,5.32,0.044,"NLA12_TX-161",1,2012-09-19,"PROB",-95.64840829,29.61660959,"Region_6",134.4562334,"Yes","MAN_MADE",7.590781286,22.25,12070104,"NLA_TX-10140","CPL","Fair","Fair","Poor","Eutrophic",9.60818887319665,5.30449061183694e-05,1.28507174983937e-06,1.85621474976797e-06,5.52080176799452e-06,0.000442964196502914,3.14128649960734e-06,"Coastal Plains",14.176,"HYPEREUTROPHIC (>100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1114",8657,0.861,53,0.039,0.005,11.85,0.044,"NLA12_WA-133",2,2012-09-19,"PROB",-123.0735207,48.56842531,"Region_10",15.37306086,"No","NATURAL",26.39549299,47.75,17110003,"NLA_WA-10085","WMT","Poor","Poor","Poor","Eutrophic",35.9232904845125,6.14692653673163e-05,2.78432212465196e-06,3.56964374955379e-07,1.71112569417374e-06,0.000986677768526228,3.14128649960734e-06,"Western Mountains",8.16,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1115",8659,0.618,50,0.018,0.004,3.58,0.022,"NLA12_NJ-101",2,2012-09-19,"PROB",-74.78413343,40.95091108,"Region_2",106.1084034,"Yes","MAN_MADE",22.7240752,183.07,2040105,"NLA_NJ-10006","NAP","Good","Fair","Poor","Eutrophic",27.3317411505162,4.41207967444849e-05,1.28507174983937e-06,2.85571499964304e-07,1.61426952280542e-06,0.000298084929225645,1.57064324980367e-06,"Northern Appalachians",13.97333333,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1116",8660,1.219,94,0.011,0,6.8,0.011,"NLA12_MO-101",2,2012-09-20,"PROB",-94.20729855,37.80745621,"Region_7",117.4122258,"No","MAN_MADE",11.75485577,253.52,10290105,"NLA_MO-10021","TPL","Poor","Fair","Poor","Hypereutrophic",28.6764033451071,8.70279146141215e-05,7.85321624901835e-07,0,3.03482670287418e-06,0.000566194837635304,7.85321624901835e-07,"Temperate Plains",51.2,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1117",8663,0.26,13,0.0084,0.022,1.77,0.0304,"NLA12_TN-104",1,2012-09-21,"PROB",-81.93648268,36.64153852,"Region_4",14.94307815,"Yes","MAN_MADE",3121.566276,526.88,6010102,"NLA_TN-10025","SAP","Good","Good","Good","Mesotrophic",44.226118366531,1.85621474976797e-05,5.99700149925037e-07,1.57064324980367e-06,4.19710075929408e-07,0.000147377185678601,2.17034339972871e-06,"Southern Appalachians",5.112,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"1118",8665,1.433,88,0.163,0.021,11.2,0.184,"NLA12_TX-235",1,2012-09-20,"PROB",-94.08029271,31.9239003,"Region_6",134.4562334,"No","MAN_MADE",5.122877813,76.94,12010004,"NLA_TX-10214","CPL","Poor","Poor","Poor","Hypereutrophic",36.0091066018403,0.000102305989862212,1.16370386235454e-05,1.49925037481259e-06,2.84111436013753e-06,0.00093255620316403,1.3136288998358e-05,"Coastal Plains",44.48,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1119",8672,0.205,32,0.0083,0.003,2.3,0.0113,"NLA12_MA-101",2,2012-09-21,"PROB",-70.65598838,41.75998432,"Region_1",610.7414281,"Yes","NATURAL",15.24574108,1.75,1090002,"NLA_MA-10011","CPL","Fair","Good","Good","Eutrophic",14.1661785392795,1.46355393731706e-05,5.9256086242593e-07,2.14178624973228e-07,1.03313249459547e-06,0.00019150707743547,8.06739487399158e-07,"Coastal Plains",8.288,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1120",8676,0.965,57,0.012,0.072,5.17,0.084,"NLA12_NJ-103",1,2012-09-21,"PROB",-74.28588089,40.76302852,"Region_2",153.3098928,"Yes","MAN_MADE",22.64279607,97.81,2030104,"NLA_NJ-10005","SAP","Good","Poor","Poor","Hypereutrophic",37.4370212488618,6.88941243663882e-05,8.56714499892911e-07,5.14028699935746e-06,1.84026725599817e-06,0.000430474604496253,5.99700149925037e-06,"Southern Appalachians",35.76,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1121",8728,0.955,50,0.14,0.006,6.49,0.146,"NLA12_IN-202",1,2012-09-24,"PROB",-85.80769688,38.4641338,"Region_5",140.0869565,"Yes","MAN_MADE",1.903495759,163.73,5140101,"NLA_IN-10150","TPL","Good","Good","Fair","Eutrophic",42.2359430400371,6.81801956164775e-05,9.99500249875062e-06,4.28357249946455e-07,1.61426952280542e-06,0.000540383014154871,1.04233597486971e-05,"Temperate Plains",10.88,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1122",8759,0.459,36,0.0136,0.0292,6.59,0.0428,"NLA12_CA-101",2,2012-09-24,"PROB",-122.7433592,38.07832575,"Region_9",19.19379315,"Yes","MAN_MADE",335.3416647,51.12,18050005,"NLA_CA-10037","XER","Good","Fair","Good","Eutrophic",28.1941504586635,3.27693296209038e-05,9.70943099878632e-07,2.08467194973942e-06,1.1622740564199e-06,0.000548709408825978,3.05561504961805e-06,"Xeric",14,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1123",8761,0.763,24,0.103,0.212,6.59,0.315,"NLA12_NJ-108",1,2012-09-25,"PROB",-74.78728568,39.84947938,"Region_2",27.10581543,"Yes","MAN_MADE",28.69745215,21.56,2040202,"NLA_NJ-10017","CPL","Poor","Fair","Good","Mesotrophic",70.3011006534649,5.44727636181909e-05,7.35346612408082e-06,1.51352894981081e-05,7.748493709466e-07,0.000548709408825978,2.24887556221889e-05,"Coastal Plains",3.744,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","MESOTROPHIC (2-7 ug/L))"
"1124",8762,1.044,59,0.02,0.004,14.65,0.024,"NLA12_TX-129",1,2012-09-25,"PROB",-95.17138389,29.86638372,"Region_6",22.92651159,"Yes","MAN_MADE",302.654731,14.32,12040104,"NLA_TX-10109","CPL","Fair","Poor","Poor","Eutrophic",39.1288708259817,7.45341614906832e-05,1.42785749982152e-06,2.85571499964304e-07,1.90483803691039e-06,0.00121981681931724,1.71342899978582e-06,"Coastal Plains",12.288,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1125",8764,4.606,384,0.017,0,13.18,0.017,"NLA12_IL-123",1,2012-09-25,"PROB",-87.89932476,41.64802026,"Region_5",35.86111249,"Yes","MAN_MADE",85.09548674,209.01,7120004,"NLA_IL-10051","TPL","Poor","Poor","Poor","Hypereutrophic",26.524153801594,0.000328835582208896,1.21367887484829e-06,0,1.23975899351456e-05,0.00109741881765196,1.21367887484829e-06,"Temperate Plains",234.4,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1126",8765,0.271,16,0.0061,0.003,3.38,0.0091,"NLA12_UT-397",1,2012-09-25,"PROB",-112.2546686,37.59556184,"Region_8",1.293761905,"No","MAN_MADE",70.18197711,2389.88,16030002,"NLA_UT-10317","WMT","Good","Fair","Good","Oligotrophic",37.453993991656,1.93474691225816e-05,4.35496537445563e-07,2.14178624973228e-07,5.16566247297733e-07,0.00028143213988343,6.49675162418791e-07,"Western Mountains",1.116,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1127",8766,0.299,54,0.0032,0,3.55,0.0032,"NLA12_UT-412",1,2012-09-25,"PROB",-109.8118146,40.86378075,"Region_8",1.203917328,"No","MAN_MADE",18.09977611,2528.06,14040106,"NLA_UT-10330","WMT","Poor","Fair","Poor","Eutrophic",12.2440827699933,2.13464696223317e-05,2.28457199971443e-07,0,1.74341108462985e-06,0.000295587010824313,2.28457199971443e-07,"Western Mountains",9.28,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1128",8776,0.534,43,0.0039,0,3.87,0.0039,"NLA12_UT-424",1,2012-09-26,"PROB",-109.9197001,40.6710886,"Region_8",1.293761905,"No","MAN_MADE",60.68523709,3036.85,14060003,"NLA_UT-10338","WMT","Poor","Poor","Fair","Mesotrophic",27.4613339624739,3.81237952452345e-05,2.78432212465196e-07,0,1.38827178961266e-06,0.000322231473771857,2.78432212465196e-07,"Western Mountains",5.702857143,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"1129",8777,0.645,55,0.087,0.015,4.42,0.102,"NLA12_UT-392",1,2012-09-26,"PROB",-111.9637079,39.36035119,"Region_8",1.293761905,"No","MAN_MADE",3220.730169,1521.41,16030003,"NLA_UT-10312","XER","Good","Fair","Fair","Mesotrophic",25.9325875876477,4.6048404369244e-05,6.2111801242236e-06,1.07089312486614e-06,1.77569647508596e-06,0.000368026644462948,7.28207324908974e-06,"Xeric",4.2,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"1130",8778,1.17,75,0.093,0.004,4.72,0.097,"NLA12_IL-103",2,2012-09-26,"PROB",-90.40342515,40.98833771,"Region_5",13.83703919,"Yes","MAN_MADE",42.64361798,229.16,7080104,"NLA_IL-10026","TPL","Poor","Fair","Fair","Hypereutrophic",34.4963723258942,8.35296637395588e-05,6.63953737417006e-06,2.85571499964304e-07,2.42140428420812e-06,0.00039300582847627,6.92510887413436e-06,"Temperate Plains",43.84,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1131",8779,0.0668,4.1,0.0024,0.005,1.77,0.0074,"NLA12_CA-223",1,2012-09-26,"PROB",-119.0030315,37.60310878,"Region_9",13.63456264,"Yes","MAN_MADE",34.97828404,2732.75,18090102,"NLA_CA-10157","WMT","Good","Good","Good","Oligotrophic",36.0281061815155,4.76904404940387e-06,1.71342899978582e-07,3.56964374955379e-07,1.32370100870044e-07,0.000147377185678601,5.28307274933962e-07,"Western Mountains",0.8,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1132",8782,0.534,53,0.0049,0,4.53,0.0049,"NLA12_WA-154",1,2012-09-25,"PROB",-122.4473471,46.83110249,"Region_10",186.4166667,"No","NATURAL",1.958066912,151.66,17110015,"NLA_WA-10106","WMT","Fair","Poor","Fair","Eutrophic",22.2799501959694,3.81237952452345e-05,3.49825087456272e-07,0,1.71112569417374e-06,0.000377185678601166,3.49825087456272e-07,"Western Mountains",10.432,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1133",8783,0.154,19,0.003,0,2.56,0.003,"NLA12_WA-110",1,2012-09-26,"PROB",-122.7841888,47.40945996,"Region_10",638.1505106,"Yes","NATURAL",7.185010315,63.56,17110019,"NLA_WA-10042","WMT","Fair","Good","Good","Oligotrophic",17.9232163906468,1.09945027486257e-05,2.14178624973228e-07,0,6.13422418666058e-07,0.00021315570358035,2.14178624973228e-07,"Western Mountains",1.872,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1134",8787,1.648,237,0.0066,0.342,5.13,0.3486,"NLA12_UT-409",1,2012-09-27,"PROB",-111.9468346,40.71105895,"Region_8",1.203917328,"Yes","NATURAL",11.81867316,1291.04,16020204,"NLA_UT-10328","XER","Good","Poor","Poor","Hypereutrophic",15.3765069763804,0.000117655457985293,4.71192974941101e-07,2.4416363246948e-05,7.65163753809767e-06,0.00042714404662781,2.48875562218891e-05,"Xeric",39.68,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1135",8810,0.883,54,0.032,0.003,7.88,0.035,"NLA12_TX-234",1,2012-09-27,"PROB",-97.88118693,32.10705826,"Region_6",24.85716519,"No","MAN_MADE",26.47463415,313.74,12060204,"NLA_TX-10213","SPL","Poor","Poor","Fair","Eutrophic",36.158946775599,6.303990861712e-05,2.28457199971443e-06,2.14178624973228e-07,1.74341108462985e-06,0.000656119900083264,2.49875062468766e-06,"Southern Plains",9.163636364,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1136",8811,0.898,88,0.015,0.003,6.03,0.018,"NLA12_TX-196",1,2012-09-27,"PROB",-97.26843785,31.33182559,"Region_6",44.38204899,"No","MAN_MADE",14.8296293,180.5,12070101,"NLA_TX-10175","SPL","Good","Poor","Poor","Eutrophic",22.5653717574687,6.41108017419861e-05,1.07089312486614e-06,2.14178624973228e-07,2.84111436013753e-06,0.000502081598667777,1.28507174983937e-06,"Southern Plains",27.2,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"1137",8812,1.136,1208,0.0083,0,13.58,0.0083,"NLA12_UT-400",1,2012-09-27,"PROB",-110.627715,40.05768033,"Region_8",1.203917328,"No","NATURAL",11.46657216,2048.02,14060004,"NLA_UT-10320","XER","Good","Poor","Poor","Eutrophic",2.07950622783027,8.11023059898622e-05,5.9256086242593e-07,0,3.90007516709789e-05,0.00113072439633639,5.9256086242593e-07,"Xeric",10.24,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
