UID,SITE_ID,YEAR,VISIT_NO,DATE_COL,LAT_DD83,LON_DD83,XCOORD,YCOORD,AG_ECO3_NM,AG_ECO9_NM,MISS_BASIN_NM,MAJ_BAS_NM,FS_EW,EPA_REG,STRAH_CAT,NARS_OWN,NRS13_EVAL,NRS13_MDC,NRS13_PNL,NRS13_SF,NRS13_STRA,NRS13_TNT,NRS13_URBN,NRS13_VST,WGT_EXT_SP,ANC_COND,ANC,DOC,PH,SAL_COND,COND,NTL_COND,NTL_UG_L,PTL_COND,PTL,BENT_MMI_COND,MMI_BENT,OE_SCORE,OE_COND,INSTRMCVR_COND,L_XFC_NAT,BEDSED_COND,LRBS_USE,RIPDIST_COND,W1_HALL,RIPVEG_COND,L_XCMGW,FISH_MMI_COND,MMI_FISH,ENT_1X_CCE_100ML,ENT_1X_STV_COND,MICX_COND,MICX_RESULT,MICX_MDL,MICX_RL,MICX_FLAG,HG_COND,MERCURY_RESULT,MERCURY_MDL,MERCURY_RL,MERCURY_FLAG,MERCURY_DATA_FLAG,MERCURY_COMMENT,PUBLICATION_DATE
1004328,TXRO-1085,2014,1,8/14/2014,30.67963,-99.02699,-289296.4,-757327.7,Plains and Lowlands,Southern Plains,,Rio Grande-Texas-Gulf Region,,Region_6,RiversOther,Private,Target_Sampled,TX_RiversOther_SPL,Base_NewRiversOther,Include,TX,Target,NonUrban,1,208.6762991,None,2626.71,3.74,8.52,Good,348,Good,409,Fair,59,Good,41.45,1.20867733,O/E>=0.9,Good,-0.958607315,Good,-0.374963091,Moderate,0.3788,Fair,-0.426232021,Fair,45.31,306.5214406,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,188,2.92,16.2,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1004329,VAS9-0916,2014,1,8/14/2014,36.61352,-80.71126,1348993,9415.883,Eastern Highlands,Southern Appalachians,,South-Atlantic Region,,Region_3,LargeStreams,Private,Target_Sampled,VA_Streams_VA_3rd,Base_09Stream_RVT,Include,VA,Target,NonUrban,2,2431.434087,None,305.11,1.1,7.32,Good,100.8,Poor,661,Poor,33,Good,50.97,1.047153487,O/E>=0.9,Good,-0.432866652,Good,-0.617195063,Moderate,0.522727273,Good,0.146409954,Good,75.55,1884.87646,Above Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,63.8,4.34,24,,OW_1,Reason for setting as Not Assessed: Exclude - non-target species and does not meet length criterion,4/29/2019
1004330,MSRM-1001,2014,1,8/14/2014,32.84498,-89.99038,558828.6,-503115.7,Plains and Lowlands,Coastal Plains,Lower Mississippi Region,Lower Mississippi Region,,Region_4,RiversMajor,Private,Target_Sampled,MS_RiversMajor_CPL,Base_NewRiversMajor,Include,MS,Target,NonUrban,1,251.934809,None,443.9,3.94,7.5,Good,82.5,Good,506,Poor,123,Good,61.68,1.127491492,O/E>=0.9,Good,-0.673105801,Good,-1.138388555,Low,0.174245455,Good,0.066156445,Good,70.33,696.5099194,Below Human Health Threshold,<= 8 ug/L,0.123,,0.15,L,Exceeds 300 ng Hg/g ww,807,2.89,16,,,,4/29/2019
1004331,WYSS-1204,2014,1,8/14/2014,42.77052,-109.257,-1075095,665385.7,West,Western Mountains,,Upper Colorado Region,West,Region_8,SmallStreams,USFS,Target_Sampled,WY_SmallStreams_WMT,Base_NewSmallStreams,Include,WY,Target,NonUrban,1,1719.761148,None,182.2,1.09,7.36,Good,26,Good,120,Good,14,Fair,43.98,1.023278613,O/E>=0.9,Poor,-0.641718964,Good,0.041285398,Low,0,Good,-0.03933467,Not Assessed,,698.4168307,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1004332,MASS-1076,2014,1,8/15/2014,41.7107,-71.05982,2036662,740550.6,Eastern Highlands,Northern Appalachians,,New England Region,,Region_1,SmallStreams,State,Target_Sampled,MA_SmallStreams_NAP,Base_NewSmallStreams,Include,MA,Target,NonUrban,1,439.9641887,ACID-organic,-8.42,29.32,4.55,Good,46.6,Poor,800,Poor,86,Poor,11.43,0.453980346,OE<0.5,Good,-0.206654167,Poor,-2.333397896,Low,0,Good,0.387713323,Not Assessed,,1736.878367,Above Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1004333,WYR9-0903,2014,1,8/15/2014,44.47897,-109.383,-1058485,855574.4,West,Xeric,Upper Missouri Region,Missouri Region,,Region_8,RiversOther,Private,Target_Sampled,WY_Rivers_WY_5th,Base_09River_RVT,Include,WY,Target,NonUrban,2,388.028365,None,768.83,1.22,7.93,Good,88.7,Good,120,Poor,320,Good,73.27,0.796437706,O/E<0.8,Good,-0.83456681,Good,0.699903861,Moderate,0.651545455,Good,-0.149437302,Good,82.33,231.9683272,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,54.1,2.87,15.9,,,,4/29/2019
1004335,TNRM-1004,2014,1,8/15/2014,36.58865,-85.50778,928200.1,-50825.64,Eastern Highlands,Southern Appalachians,Ohio Region,Ohio-Tennessee Region,,Region_4,RiversMajor,Private,Target_Sampled,TN_RiversMajor_SAP,Base_NewRiversMajor,Include,TN,Target,NonUrban,1,29.05249021,None,965.36,1.71,7.57,Good,189.1,Poor,710,Fair,24,Poor,23.65,0.588631471,O/E<0.8,Good,-0.668480681,Fair,-0.629259362,Moderate,0.578658874,Good,0.185464885,Poor,41.05,98.42071217,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,22.5,3.45,19.1,,,,4/29/2019
1004336,LARO-1022,2014,1,8/15/2014,31.64202,-91.7872,397819.1,-646058.6,Plains and Lowlands,Coastal Plains,Lower Mississippi Region,Lower Mississippi Region,,Region_6,RiversOther,Private,Target_Sampled,LA_RiversOther_CPL,Base_NewRiversOther,Include,LA,Target,NonUrban,1,463.2223792,None,1167.36,6.17,7.76,Good,165.3,Poor,1126,Poor,244,Poor,26.13,0.94352444,O/E>=0.9,Good,-0.158583644,Fair,-2.403389019,Low,0,Fair,-0.117889618,Poor,45.32,109.4551027,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,286,2.95,16.3,,,,4/29/2019
1004337,MARM-1003,2014,1,8/17/2014,42.65102,-71.3109,1989610,836829.3,Eastern Highlands,Northern Appalachians,,New England Region,,Region_1,RiversMajor,NPS,Target_Sampled,MA_RiversMajor_NAP,Base_NewRiversMajor,Include,MA,Target,Urban,1,73.12732677,None,151.45,5.42,7.05,Good,83.4,Poor,575,Poor,57,Poor,17.77,0.472993019,OE<0.5,Good,-0.432866652,Fair,-2.019830175,High,4.799541126,Poor,-0.288576254,Poor,20.91,787.6162807,Below Human Health Threshold,Not Detected,,0.1,,ND,Exceeds 300 ng Hg/g ww,464,2.41,13.3,,,,4/29/2019
1004338,MERO-1025,2014,1,8/15/2014,43.49894,-70.48889,2029160,945635.9,Eastern Highlands,Northern Appalachians,,New England Region,,Region_1,RiversOther,Private,Target_Sampled,ME_RiversOther_NAP,Base_NewRiversOther,Include,ME,Target,Urban,1,106.7101352,None,144.89,4.07,7.09,Good,50.8,Good,241,Fair,27,Poor,23.13,0.39360041,OE<0.5,Good,-0.493003268,Not Assessed,,Moderate,1.348536364,Good,0.051503326,Poor,31.88,2034.034601,Above Human Health Threshold,Not Detected,,0.1,,ND,Exceeds 300 ng Hg/g ww,465,2.86,15.8,,,,4/29/2019
1004339,MSRO-1022,2014,1,8/16/2014,33.43219,-91.12303,450236.8,-443437.8,Plains and Lowlands,Coastal Plains,Lower Mississippi Region,Lower Mississippi Region,,Region_4,RiversOther,Private,Target_Sampled,MS_RiversOther_CPL,Base_NewRiversOther,Include,MS,Target,NonUrban,1,479.9536763,None,2796.45,3.79,8.19,Good,489,Poor,1668,Poor,177,Poor,23.62,0.21576362,OE<0.5,Poor,-1.485090181,Good,-1.470639309,High,1.598509091,Poor,-0.502316586,Fair,50.24,23.58113634,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,87.9,3,16.6,,,,4/29/2019
1004340,MSRO-1019,2014,1,8/17/2014,34.66684,-90.21998,525133.5,-301280.2,Plains and Lowlands,Coastal Plains,Lower Mississippi Region,Lower Mississippi Region,,Region_4,RiversOther,Private,Target_Sampled,MS_RiversOther_CPL,Base_NewRiversOther,Include,MS,Target,NonUrban,1,479.9536763,None,577.49,5.54,7.62,Good,74.8,Fair,650,Poor,131,Good,61.07,0.921061393,O/E>=0.9,Fair,-0.738196627,Fair,-2.682510772,Low,0.166668182,Good,0.156163528,Fair,53.65,564.8264336,Below Human Health Threshold,<= 8 ug/L,0.253,,,,Exceeds 300 ng Hg/g ww,702,2.74,15.2,,,,4/29/2019
1004342,CTR9-0902,2014,1,8/17/2014,41.78270426,-71.89588062,1967862.349,730725.693,Eastern Highlands,Northern Appalachians,,New England Region,,Region_1,RiversOther,Private,Target_Sampled,CT_Rivers_CMMRV_5th,Base_09River,Include,CT,Target,Urban,1,24.50475742,None,447.87,4.12,7.58,Good,221,Poor,696,Fair,32,Fair,51.15,0.853810675,O/E<0.9,Good,-0.406915415,Good,0.322508682,Moderate,1.265177273,Good,0.27740082,Poor,34.06,3604.367992,Above Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,57.2,0.598,3.31,,,,4/29/2019
1004345,IDS9-0921,2014,1,8/12/2014,42.17904009,-114.2219629,-1486067.493,667061.576,West,Xeric,,Pacific Northwest Region,West,Region_10,SmallStreams,USFS,Target_Sampled,ID_Streams_ID_1st,Base_09Stream,Include,ID,Target,NonUrban,2,1618.649252,None,2900.45,1.22,7.8,Good,293,Fair,289,Fair,77,Fair,45.62,0.893593763,O/E<0.9,Poor,-0.717110229,Good,-1.703422384,Low,0.303045455,Good,-0.318347694,Not Assessed,,341.529145,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1004346,INSS-1095,2014,1,8/18/2014,40.41867,-87.52563,711996.3,358863.3,Plains and Lowlands,Temporate Plains,Ohio Region,Ohio-Tennessee Region,,Region_5,SmallStreams,Private,Target_Sampled,IN_SmallStreams_TPL,Base_NewSmallStreams,Include,IN,Target,NonUrban,1,2116.709332,None,5678.01,2.87,8.06,Good,674,Good,531,Fair,119,Good,41.1,0.740911596,O/E<0.8,Good,-0.318347694,Fair,-1.239401175,Moderate,1.060609091,Poor,-1.402903423,Good,68.06,1310.785399,Above Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,52,3.69,20.4,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1004347,SDRO-1071,2014,1,8/13/2014,43.96688,-98.98078,-238286.9,727577.4,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,RiversOther,Private,Target_Sampled,SD_RiversOther_NPL,Base_NewRiversOther,Include,SD,Target,NonUrban,1,167.6992362,None,6132.35,14.97,8.19,Poor,2700,Poor,1700,Poor,305,Poor,28.08,0.763371283,O/E<0.8,Good,-0.624752178,Poor,-2.111612545,High,2.272809091,Poor,-2,Poor,32.1,655.7877727,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,106,3.98,22,,,,4/29/2019
1004349,RIRO-1003,2014,1,8/18/2014,41.9159,-71.41315,2002586,755225.9,Eastern Highlands,Northern Appalachians,,New England Region,,Region_1,RiversOther,Private,Target_Sampled,RI_RiversOther_NAP,Base_NewRiversOther,Include,RI,Target,Urban,1,14.84232968,None,624.22,3.93,7.71,Good,405,Poor,1255,Poor,93,Poor,21.32,0.753417183,O/E<0.8,Fair,-1.22184875,Good,-0.651575239,High,2.931863636,Fair,-0.002573898,Poor,32.26,8214.811181,Above Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,74.3,2.91,16.1,,,,4/29/2019
1004350,CARM-1012,2014,1,8/18/2014,40.51054,-124.1486,-2330632,685097.2,West,Western Mountains,,California Region,,Region_9,RiversMajor,Private,Target_Sampled,CA_RiversMajor_WMT,Base_NewRiversMajor,Include,CA,Target,Urban,1,19.31408326,None,2140,2.24,8.61,Good,269,Fair,191,Good,6.4,Poor,14.88,0.626638316,O/E<0.8,Poor,-1.256062854,Good,0.672024236,Moderate,0.454568182,Good,-0.139798157,Not Assessed,,813.0680426,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1004351,MTLS-1138,2014,1,8/18/2014,45.3917,-109.6788,-1067146,959434.8,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,LargeStreams,Private,Target_Sampled,MT_LargeStreams_NPL,Base_NewLargeStreams,Include,MT,Target,NonUrban,1,196.4656158,None,424.91,0.98,7.67,Good,50,Good,245,Good,22,Good,93.68,1.059496571,O/E>=0.9,Good,-0.251811973,Good,-0.217060465,High,2.333372727,Good,-0.091514981,Good,53.1,154.8323415,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,41.9,3.28,18.2,,,,4/29/2019
1004353,MIS9-0926,2014,1,8/18/2014,43.93064,-86.02687,796354.9,761622.7,Plains and Lowlands,Upper Midwest,,Great Lakes Region,East,Region_5,LargeStreams,USFS,Target_Sampled,MI_Streams_MI_3rd4t,Base_09Stream,Include,MI,Target,NonUrban,1,2646.332778,None,2900.35,1.77,8.35,Good,348,Good,183,Good,26,Good,56.92,0.820014946,O/E<0.9,Good,-0.668480681,Poor,-1.528081286,Low,0.318186364,Good,-0.27256966,Good,52.66,1056.0388,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,162,3.88,21.5,,,,4/29/2019
1004354,SDRO-1078,2014,1,8/18/2014,43.32469,-100.8835,-393968.1,662302.8,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,RiversOther,Native American,Target_Sampled,SD_RiversOther_NPL,Base_NewRiversOther,Include,SD,Target,NonUrban,1,167.6992362,None,3150.56,5.87,8.44,Good,331,Poor,1763,Poor,542,Good,78.62,0.963168575,O/E>=0.9,Good,-0.641718964,Good,-0.621506773,Moderate,1.424290909,Good,-0.108918921,Poor,35.77,599.2213787,Below Human Health Threshold,<= 8 ug/L,0.142,,0.15,L,Not Assessed,193,3.36,18.6,,OW_1,Reason for setting as Not Assessed: Exclude - non-target species and does not meet length criterion,4/29/2019
1004355,VAS9-0918,2014,1,8/18/2014,37.05595,-80.29943,1376852,64234.36,Eastern Highlands,Southern Appalachians,Ohio Region,Ohio-Tennessee Region,,Region_3,SmallStreams,Private,Target_Sampled,VA_Streams_VA_2nd,Base_09Stream,Include,VA,Target,NonUrban,1,5053.822988,None,527.76,2.65,7.57,Good,82.9,Poor,1178,Poor,130,Poor,16.33,0.579098859,O/E<0.8,Good,-0.067803062,Poor,-2.501282721,High,1.5,Poor,-0.986396824,Good,70.19,3217.272651,Above Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,88.2,3.31,18.3,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1004357,WYSS-1213,2014,1,8/17/2014,44.79068,-109.7995,-1086173,894634.7,West,Western Mountains,Upper Missouri Region,Missouri Region,West,Region_8,SmallStreams,USFS,Target_Sampled,WY_SmallStreams_WMT,Base_NewSmallStreams,Include,WY,Target,NonUrban,1,1719.761148,None,408.64,0.99,7.65,Good,57.4,Good,13,Poor,43,Fair,48.98,0.870579346,O/E<0.9,Fair,-0.33939321,Fair,-1.211583629,Low,0,Poor,-0.534887652,Poor,0,,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1004359,NERO-1046,2014,1,8/15/2014,41.21068,-98.11082,-175596.7,417743.2,Plains and Lowlands,Southern Plains,Lower Missouri Region,Missouri Region,,Region_7,RiversOther,Private,Target_Sampled,NE_RiversOther_SPL,Base_NewRiversOther,Include,NE,Target,NonUrban,1,224.1576844,None,1551,10.82,7.97,Good,232,Poor,2384,Poor,1576,Fair,22.15,0.594943543,O/E<0.8,Good,-0.862415739,Good,-1.057646265,Moderate,1.090918182,Fair,-0.612448395,Poor,30.04,1394.191395,Above Human Health Threshold,<= 8 ug/L,0.154,,,,Does Not Exceed 300 ng Hg/g ww,99.9,3.18,17.6,,,,4/29/2019
1004360,TNLS-1031,2014,1,8/13/2014,36.26538,-82.31631,1214007,-50775.34,Eastern Highlands,Southern Appalachians,Tennessee Region,Ohio-Tennessee Region,,Region_4,LargeStreams,Private,Target_Sampled,TN_LargeStreams_SAP,Base_NewLargeStreams,Include,TN,Target,NonUrban,1,1493.586414,None,3254.99,0.66,8.43,Good,363,Poor,920,Poor,27,Fair,40.03,0.998642155,O/E>=0.9,Fair,-0.670324822,Good,-0.209236191,High,2.030322727,Poor,-0.318347694,Fair,53.38,750.8922699,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,55.3,3.31,18.3,,,,4/29/2019
1004361,TNSS-1073,2014,1,8/12/2014,36.07871,-82.5009,1200701,-73812.76,Eastern Highlands,Southern Appalachians,Tennessee Region,Ohio-Tennessee Region,,Region_4,SmallStreams,Private,Target_Sampled,TN_SmallStreams_SAP,Base_NewSmallStreams,Include,TN,Target,NonUrban,1,1537.473842,None,234.52,1.41,7.37,Good,32.4,Fair,274,Fair,22,Good,70.08,1.039500549,O/E>=0.9,Good,-0.173042186,Good,-0.302069194,High,2.431868182,Fair,0.058891682,Good,60.79,1883.317737,Above Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,35.6,3.58,19.8,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1004362,INS9-0927,2014,1,8/19/2014,40.71213,-86.85061,765381.6,396839.1,Plains and Lowlands,Temporate Plains,Ohio Region,Ohio-Tennessee Region,,Region_5,LargeStreams,Private,Target_Sampled,IN_Streams_IN_2nd3r,Base_09Stream,Include,IN,Target,NonUrban,2,1309.280049,None,5280.23,2.85,8.2,Good,711,Good,601,Good,75,Good,76.48,1.341510138,O/E>=0.9,Good,-0.83456681,Fair,-1.283913648,High,1.750045455,Poor,-0.431531592,Good,71.25,661.1045581,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,49.1,3.32,18.4,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1004363,MTR9-0917,2014,1,8/19/2014,45.59732,-109.3116,-1035500,977996.5,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,RiversOther,Private,Target_Sampled,MT_Rivers_MT_6th,Base_09River,Include,MT,Target,NonUrban,1,495.6982042,None,1362.67,1.5,8.14,Good,153.6,Good,249,Good,29,Good,76.53,0.844582303,O/E<0.9,Good,-0.419697223,Good,0.593817,Moderate,1.25005,Good,-0.267058235,Good,59.68,1990.664047,Above Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,211,3.41,18.9,,,,4/29/2019
1004364,MALS-1041,2014,1,8/19/2014,42.03199,-71.6083,1983746,763690.4,Eastern Highlands,Northern Appalachians,,New England Region,,Region_1,LargeStreams,Private,Target_Sampled,MA_LargeStreams_NAP,Base_NewLargeStreams,Include,MA,Target,Urban,1,72.80236853,None,909.43,3.73,7.74,Fair,558,Poor,1549,Poor,100,Fair,47.28,0.964277348,O/E>=0.9,Fair,-0.892173573,Good,0.704403538,High,2.462195455,Good,0.213819497,Poor,25.61,1156.327808,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,243,3.22,17.9,,,,4/29/2019
1004365,DELS-1033,2014,1,8/18/2014,38.70236,-75.4707,1754935,325056,Plains and Lowlands,Coastal Plains,,Mid-Atlantic Region,,Region_3,LargeStreams,State,Target_Sampled,DE_LargeStreams_CPL,Base_NewLargeStreams,Include,DE,Target,NonUrban,1,27.06030047,None,203.56,1.18,6.87,Good,72.9,Poor,1225,Fair,60,Good,60.87,1.06993479,O/E>=0.9,Poor,-1.037071311,Good,-1.556241478,Low,0,Poor,-0.507049228,Poor,39.74,594.7547,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,137,3.47,19.2,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1004366,GAR9-0913,2014,1,8/19/2014,30.96199996,-84.55846955,1087269.059,-665015.464,Plains and Lowlands,Coastal Plains,,South-Atlantic Region,,Region_4,RiversMajor,Private,Target_Sampled,GA_Rivers_GA_7th+,Base_09River,Include,GA,Target,NonUrban,1,194.2418851,None,1412.94,1.85,8.1,Good,184.1,Poor,1685,Good,28,Fair,45.68,0.899129043,O/E<0.9,Good,-0.443697499,Good,-0.096582226,Moderate,1.371240909,Good,0.040404529,Good,57.94,103.9461638,Below Human Health Threshold,Not Detected,,0.1,,ND,Exceeds 300 ng Hg/g ww,345,2.6,14.4,,,,4/29/2019
1004367,KYRM-1005,2014,1,8/19/2014,37.23859,-86.67502,818157.4,10877.95,Plains and Lowlands,Temporate Plains,Ohio Region,Ohio-Tennessee Region,,Region_4,RiversMajor,Private,Target_Sampled,KY_RiversMajor_TPL,Base_NewRiversMajor,Include,KY,Target,NonUrban,1,118.949673,None,2386.04,2.34,8.19,Good,307,Fair,1258,Good,71,Fair,33.85,0.535958623,O/E<0.8,Good,-0.262518213,Good,-0.318254745,Moderate,0.52275,Good,-0.02813402,Fair,52.36,670.6389956,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,174,3.49,19.3,,,,4/29/2019
1004369,MERM-1004,2014,1,8/18/2014,43.98173,-70.04076,2049390,1007154,Eastern Highlands,Northern Appalachians,,New England Region,,Region_1,RiversMajor,Private,Target_Sampled,ME_RiversMajor_NAP,Base_NewRiversMajor,Include,ME,Target,Urban,1,51.47582441,None,238.35,6.7,7.25,Good,59.1,Fair,415,Fair,31,Poor,33.97,0.719971891,O/E<0.8,Good,-0.760359317,Good,-0.709525796,Moderate,0.984872727,Good,0.036792161,Poor,28.98,922.4318125,Below Human Health Threshold,Not Detected,,0.1,,ND,Exceeds 300 ng Hg/g ww,597,3.53,19.5,,,,4/29/2019
1004370,PALS-1089,2014,1,8/19/2014,40.09951,-74.86764,1771115,489076.4,Plains and Lowlands,Coastal Plains,,Mid-Atlantic Region,,Region_3,LargeStreams,Private,Target_Sampled,PA_LargeStreams_CPL,Base_NewLargeStreams,Include,PA,Target,Urban,1,29.97003704,None,885.69,3.03,7.62,Good,461,Fair,750,Good,46,Fair,43.2,0.943052294,O/E>=0.9,Good,-0.019789969,Good,0.08514009,High,5.371290909,Good,0.002362442,Poor,34.98,6270.031025,Above Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,31.3,3.49,19.3,,,,4/29/2019
1004371,NDRO-1021,2014,1,8/19/2014,46.05266,-101.4819,-424678.8,968171,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,RiversOther,Private,Target_Sampled,ND_RiversOther_NPL,Base_NewRiversOther,Include,ND,Target,NonUrban,1,214.7515761,None,6548.79,17.74,8.57,Poor,3030,Poor,1765,Poor,132,Fair,48.07,0.866475073,O/E<0.9,Good,-0.075955785,Good,-1.247619279,Moderate,1.242454545,Poor,-1.175105345,Fair,42.7,198.7240231,Below Human Health Threshold,Not Detected,,0.1,,ND,Exceeds 300 ng Hg/g ww,397,4.09,22.6,,,,4/29/2019
1004372,SDRM-1013,2014,1,8/19/2014,43.69437,-102.0366,-484254.3,708826.3,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,RiversMajor,Private,Target_Sampled,SD_RiversMajor_NPL,Base_NewRiversMajor,Include,SD,Target,NonUrban,1,69.9922419,None,4722.46,5.3,8.54,Good,711,Fair,774,Poor,394,Poor,20.73,0.508521599,O/E<0.8,Fair,-1.106894235,Fair,-1.347185061,Moderate,0.712154545,Good,-0.344817893,Poor,27.8,,Not Assessed,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1004373,VAS9-0921,2014,1,8/19/2014,38.04565,-79.87784,1394746,179747.6,Eastern Highlands,Southern Appalachians,,Mid-Atlantic Region,,Region_3,LargeStreams,Private,Target_Sampled,VA_Streams_VA_3rd,Base_09Stream,Include,VA,Target,NonUrban,1,2431.434087,None,1736.71,0.84,8.22,Good,205,Good,178,Fair,18,Good,86.6,1.088260101,O/E>=0.9,Good,-0.449215928,Fair,-0.183891065,High,1.924286364,Fair,0.054560827,Fair,55.79,988.1964733,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,201,3.31,18.3,,,,4/29/2019
1004374,TNR9-0901,2014,1,8/19/2014,36.60637,-85.50504,928222.4,-48825.23,Eastern Highlands,Southern Appalachians,Ohio Region,Ohio-Tennessee Region,,Region_4,RiversMajor,Private,Target_Sampled,TN_Rivers_TN_6th,Base_09River_RVT,Include,TN,Target,NonUrban,2,103.1617713,None,979.72,1.6,7.85,Good,187.7,Poor,658,Fair,23,Poor,17.57,0.336444668,OE<0.5,Good,-0.446447948,Poor,-3.29407616,Moderate,0.642880952,Good,0.213215807,Poor,44.2,489.3381126,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,80.2,3.22,17.9,,,,4/29/2019
1004376,TNRO-1015,2014,1,8/18/2014,35.69164,-87.22675,785866.3,-166275.5,Eastern Highlands,Southern Appalachians,Tennessee Region,Ohio-Tennessee Region,,Region_4,RiversOther,Private,Target_Sampled,TN_RiversOther_SAP,Base_NewRiversOther,Include,TN,Target,NonUrban,1,341.2342203,None,1830.83,3.57,7.47,Good,223,Poor,1243,Poor,817,Good,68.33,0.686057526,O/E<0.8,Fair,-0.970739234,Poor,-1.615362663,Moderate,0.677158874,Good,0.025771198,Poor,42.69,8264.197753,Above Human Health Threshold,<= 8 ug/L,0.106,,0.15,L,Exceeds 300 ng Hg/g ww,371,3.51,19.5,,,,4/29/2019
1004377,CAR9-0911,2014,1,8/19/2014,40.31843895,-123.771013,-2306473.561,655291.067,West,Western Mountains,,California Region,,Region_9,RiversMajor,Private,Target_Sampled,CA_Rivers_CA_7th+,Base_09River,Include,CA,Target,NonUrban,1,384.0710588,None,2120,1.41,8.23,Good,260,Good,126,Good,4.1,Poor,15.77,0.350211513,OE<0.5,Good,-0.600483603,Good,1.318848935,Moderate,0.409104545,Good,-0.186479663,Not Assessed,,2141.593031,Above Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1004378,MIRO-1025,2014,1,8/19/2014,42.472,-83.77274,996344.9,621094.6,Plains and Lowlands,Upper Midwest,,Great Lakes Region,,Region_5,RiversOther,Private,Target_Sampled,MI_RiversOther_UMW,Base_NewRiversOther,Include,MI,Target,NonUrban,1,150.1980395,None,3107.78,5.04,8.32,Fair,785,Fair,666,Good,25,Good,55.4,1.105901549,O/E>=0.9,Good,-0.555671259,Poor,-0.729139867,Low,0.090909091,Good,-0.233688572,Fair,30.91,336.9696059,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,279,3.14,17.4,,,,4/29/2019
